ID,Description,baseRec_mp,baseRec_sp,red_Falldam,soul,equip_Wep_Right,equip_Subwep_Right,equip_Wep_Left,equip_Subwep_Left,equip_Helm,equip_Armer,equip_Gaunt,equip_Leg,equip_Arrow,equip_Bolt,equip_SubArrow,equip_SubBolt,equip_Accessory01,equip_Accessory02,equip_Accessory03,equip_Accessory04,equip_Accessory05,equip_Skill_01,equip_Skill_02,equip_Skill_03,equip_Spell_01,equip_Spell_02,equip_Spell_03,equip_Spell_04,equip_Spell_05,equip_Spell_06,equip_Spell_07,item_01,item_02,item_03,item_04,item_05,item_06,item_07,item_08,item_09,item_10,npcPlayerFaceGenId,npcPlayerThinkId,baseHp,baseMp,baseSp,arrowNum,boltNum,subArrowNum,subBoltNum,QWC_sb,QWC_mw,QWC_cd,soulLv,baseVit,baseWil,baseEnd,baseStr,baseDex,baseMag,baseFai,baseLuc,baseHeroPoint,baseDurability,itemNum_01,itemNum_02,itemNum_03,itemNum_04,itemNum_05,itemNum_06,itemNum_07,itemNum_08,itemNum_09,itemNum_10,bodyScaleHead,bodyScaleBreast,bodyScaleAbdomen,bodyScaleArm,bodyScaleLeg,gestureId0,gestureId1,gestureId2,gestureId3,gestureId4,gestureId5,gestureId6,npcPlayerType,npcPlayerDrawType,npcPlayerSex,vowType:4,voiceType,equip_Wep_Right_GenId,equip_Subwep_Right_GenId,equip_Wep_Left_GenId,equip_Subwep_Left_GenId,equip_Helm_GenId,equip_Armer_GenId,equip_Gaunt_GenId,equip_Leg_GenId,equip_Wep_Body_GenId,secondaryItem_01,secondaryItem_02,secondaryItem_03,secondaryItem_04,secondaryItem_05,secondaryItem_06,secondaryItemNum_01,secondaryItemNum_02,secondaryItemNum_03,secondaryItemNum_04,secondaryItemNum_05,secondaryItemNum_06
9601,"ダメージチェック：杖鞭：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,22001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9602,"ダメージチェック：剣鎌（低神秘）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2060,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,5101000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9603,"ダメージチェック：剣鎌（高神秘）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2060,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,5101000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9604,"ダメージチェック：双剣（低神秘）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2060,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,4001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9605,"ダメージチェック：双剣（高神秘）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2060,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,4001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9606,"ダメージチェック：石槌：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9607,"ダメージチェック：大剣：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8101000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9608,"ダメージチェック：銃剣＆工房長銃：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,10101000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9609,"ダメージチェック：銃剣＆ヴァンプ短銃：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,10101000,7001000,14101000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9610,"ダメージチェック：銃剣（低血質）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,10101000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9611,"ダメージチェック：血刀＆工房長銃：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,2001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9612,"ダメージチェック：血刀＆ヴァンプ短銃：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,2001000,7001000,14101000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9613,"ダメージチェック：血刀（低血質）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,2001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9614,"ダメージチェック：銃槍＆工房長銃：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,10001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9615,"ダメージチェック：銃槍＆ヴァンプ短銃：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,10001000,7001000,14101000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9616,"ダメージチェック：銃槍（低血質）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,10001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9617,"ダメージチェック：剣杭：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,11001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9618,"ダメージチェック：爆槌（低神秘）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,13001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9619,"ダメージチェック：爆槌（高神秘）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,13001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9620,"ダメージチェック：車輪（低神秘）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,12001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9621,"ダメージチェック：車輪（高神秘）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,12001000,7001000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9622,"ダメージチェック：拳獣：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,9001000,1000000,6001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9623,"ダメージチェック：長銃（工房・教会）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,2001000,6001000,6101000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9624,"ダメージチェック：短銃（工房・ヴァンプ）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,2001000,14001000,14101000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9625,"ダメージチェック：短銃（工房・教会）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,2001000,14001000,14201000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9626,"ダメージチェック：大砲：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,5001000,15001000,20001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9627,"ダメージチェック：噴霧器（低神秘）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,18101000,18001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9628,"ダメージチェック：噴霧器（高神秘）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,4001000,18101000,18001000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9629,"ダメージチェック：松明（獣・普通）：lv.532： 7周目-カンスト",0.0,0.0,0.0,9999999,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2030,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,532,99,99,0,99,99,99,99,0,99,0,20,20,20,20,20,20,20,3,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,7001000,7101000,20001000,20100000,-1,-1,-1,-1,1000,200,205,225,111,4103,4104,1,1,1,1,1,1
9700,"装備テスト：剣槌&盾：lv.4：スタート",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,4,14,12,0,16,10,6,8,0,1,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8000000,7000000,19000000,6000000,-1,-1,-1,-1,1000,2000000,4000000,10000000,12000000,22000000,-1,1,1,1,1,1,0
9701,"装備テスト：剣槌&盾：lv.5：聖堂B ・教区長",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,5,15,12,0,16,10,6,8,0,1,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8000000,7000000,19000000,6000000,-1,-1,-1,-1,1000,2000000,4000000,10000000,12000000,22000000,-1,1,1,1,1,1,0
9702,"装備テスト：剣槌&盾：lv.12：聖堂B ・神父",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,12,17,14,0,18,11,6,8,0,5,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8000100,7000100,19000000,6000100,-1,-1,-1,-1,1000,2000000,4000000,10000000,12000000,22000000,-1,1,1,1,1,1,0
9703,"装備テスト：剣槌&盾：lv.17：廃墟",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,17,19,15,0,20,11,6,8,0,7,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8000200,7000200,19000000,6000200,-1,-1,-1,-1,1000,2000100,4000100,10000100,12000100,22000100,-1,1,1,1,1,1,0
9704,"装備テスト：剣槌&盾：lv.30：聖堂A",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,30,26,16,0,25,11,6,8,0,15,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8000300,7000300,19000000,6000300,-1,-1,-1,-1,1000,4102,4103,4104,4105,-1,-1,1,1,1,1,0,0
9705,"装備テスト：剣槌&盾：lv.34：聖堂C・前半",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,34,27,17,0,26,12,6,8,0,20,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8000200,7000200,19000000,6000200,-1,-1,-1,-1,1000,4102,4103,4104,4105,-1,-1,1,1,1,1,0,0
9706,"装備テスト：剣槌&盾：lv.31：墓地",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,31,26,18,0,24,11,6,8,0,23,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8000300,7000300,19000000,6000300,-1,-1,-1,-1,1000,4102,4103,4104,4105,-1,-1,1,1,1,1,0,0
9707,"装備テスト：剣槌&盾：lv.40：生贄街・初回",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,40,30,19,0,27,12,6,8,0,25,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8000400,7000400,19000000,6000400,-1,-1,-1,-1,1000,4102,4103,4104,4105,-1,-1,1,1,1,1,0,0
9708,"装備テスト：剣槌&盾：lv.46：森",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,46,32,20,0,30,12,6,8,0,30,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8000400,7000400,19000000,6000400,-1,-1,-1,-1,1000,4102,4103,4104,4105,-1,-1,1,1,1,1,0,0
9709,"装備テスト：剣槌&盾：lv.49：故郷",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,49,32,21,0,32,12,6,8,0,33,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8000500,7000500,19000000,6000500,-1,-1,-1,-1,1000,4102,4103,4104,4105,-1,-1,1,1,1,1,0,0
9710,"装備テスト：剣槌&盾：lv.54：大学",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,54,33,22,0,34,13,6,8,0,41,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8000600,7000600,19000000,6000600,-1,-1,-1,-1,1000,4102,4103,4104,4105,-1,-1,1,1,1,1,0,0
9711,"装備テスト：剣槌&盾：lv.55：古城",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1200,1210,1230,1300,1310,1320,2070,2080,1000,100,0,0,0,0,0,0,0,0,0,0,0,55,33,23,0,36,11,6,8,0,49,0,20,20,20,20,20,20,20,1,1,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,8000700,7000700,19000000,6000700,-1,-1,-1,-1,1000,4102,4103,4104,4105,-1,-1,1,1,1,1,0,0
