ID,Description,msgId,voiceId,spEffectId0,motionId0,spEffectId1,motionId1,spEffectId2,motionId2,spEffectId3,motionId3,spEffectId4,motionId4,spEffectId5,motionId5,returnPos,reactionId,eventId
2802402,"ここにはもう誰もいない。あなたしか頼れないの",1802402,241802402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802403,"ね、分かるでしょう？",1802403,241802403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802500,"ああ、あなた。来てくれたのね",1802500,241802500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802501,"どこか、安全なところが分かったのかしら？",1802501,241802501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802600,"あら、あなた…",1802600,241802600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802601,"あなたの言うとおりだったわ。ここはまだ安全みたい",1802601,241802601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802602,"ありがとう。感謝するわ",1802602,241802602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802603,"しっかりとお礼をしたいのだけど…あなた、女性だし…",1802603,241802603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802604,"あとは、私の血、くらいかしら",1802604,241802604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802605,"娼婦の血はお嫌い？",1802605,241802605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802610,"あら、あなた…",1802600,241802600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802611,"あなたの言うとおりだったわ。ここはまだ安全みたい",1802601,241802601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802612,"ありがとう。感謝するわ",1802602,241802602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802620,"しっかりとお礼をしたいのだけど…あなた、女性だし…",1802603,241802603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802621,"あとは、私の血、くらいかしら",1802604,241802604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802622,"娼婦の血はお嫌い？",1802605,241802605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802700,"…そう",1802700,241802700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802701,"まあ、そうよね。分かるわ",1802701,241802701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802702,"…",1802702,241802702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802703,"あなたがそう思うのは、当然よ…",1802703,241802703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802704,"ウフフツッ",1802704,241802704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802800,"…そう。よかった",1802800,241802800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802801,"じゃあ、こっちにきて",1802801,241802801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802802,"大丈夫よ、私は、慣れてるから…",1802802,241802802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802803,"ウフフツッ",1802803,241802803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802900,"あら、あなた…",1802900,241802900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802901,"ごめんなさい。すぐには無理よ",1802901,241802901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2802902,"私、血の少ない方だから…ね？",1802902,241802902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803000,"あら、あなた…",1803000,241803000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803001,"また、私の血が欲しいのかしら？",1803001,241803001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803100,"そう。よかった",1803100,241803100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803101,"じゃあ、こっちにきて",1803101,241803101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803102,"あなたの役に立つなら、嬉しいわ",1803102,241803102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803200,"そう…",1803200,241803200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803201,"でも、またきてね。お待ちしてるわ",1803201,241803201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803300,"あら、あなた…",1803300,241803300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803301,"ごめんなさい。私、あなたの役にはたてそうにないわ",1803301,241803301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803302,"それとも…気が変わったのかしら？",1803302,241803302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803400,"そう、よね…",1803400,241803400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803401,"ごめんなさい。何度も変なこと聞いてしまって",1803401,241803401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803402,"あなたには、本当に感謝してるわ…",1803402,241803402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803500,"あら、あなた…",1803500,241803500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803501,"やっぱり街は、もうどこも危ないのかしら？",1803501,241803501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803502,"ここにも、人が増えてきたわ",1803502,241803502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803503,"…もっとも、私は嫌われ者みたいだけどね",1803503,241803503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803504,"ウフフツッ",1803504,241803504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803505,"それで、あなた…また、私の血が欲しいのかしら？",1803505,241803505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803600,"あら、あなた…",1803600,241803600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803601,"…どうやらここも、安全じゃあないみたいね",1803601,241803601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803602,"でも、もういいわ",1803602,241803602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803603,"どこへ行くあてもないし、ここは、あなたが教えてくれたのだし",1803603,241803603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803604,"ウフフツッ",1803604,241803604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803605,"それで、あなた…また、私の血が欲しいのかしら？",1803605,241803605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803610,"あら、あなた…",1803600,241803600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803611,"…どうやらここも、安全じゃあないみたいね",1803601,241803601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803612,"でも、もういいわ",1803602,241803602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803613,"どこへ行くあてもないし、ここは、あなたが教えてくれたのだし",1803603,241803603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803614,"ウフフツッ",1803604,241803604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803620,"あら、あなた…",1803600,241803600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803621,"…どうやらここも、安全じゃあないみたいね",1803601,241803601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803622,"でも、もういいわ",1803602,241803602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803623,"どこへ行くあてもないし、ここは、あなたが教えてくれたのだし",1803603,241803603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803624,"ウフフツッ",1803604,241803604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803625,"しっかりとお礼をしたいのだけど…ここでは、ちょっとね…",1800603,241800603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803626,"あとは、私の血、くらいかしら",1800604,241800604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803627,"血を売る女はお嫌い？",1800605,241800605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803650,"あら、あなた…",1803600,241803600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803651,"…どうやらここも、安全じゃあないみたいね",1803601,241803601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803652,"でも、もういいわ",1803602,241803602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803653,"どこへ行くあてもないし、ここは、あなたが教えてくれたのだし",1803653,241803653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803654,"ウフフツッ",1803604,241803604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803655,"それで、あなた…また、私の血が欲しいのかしら？",1803605,241803605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803660,"あら、あなた…",1803600,241803600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803661,"…どうやらここも、安全じゃあないみたいね",1803601,241803601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803662,"でも、もういいわ",1803602,241803602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803663,"どこへ行くあてもないし、ここは、あなたが教えてくれたのだし",1803653,241803653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803664,"ウフフツッ",1803604,241803604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803670,"あら、あなた…",1803600,241803600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803671,"…どうやらここも、安全じゃあないみたいね",1803601,241803601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803672,"でも、もういいわ",1803602,241803602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803673,"どこへ行くあてもないし、ここは、あなたが教えてくれたのだし",1803653,241803653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803674,"ウフフツッ",1803604,241803604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803675,"しっかりとお礼をしたいのだけど…あなた、女性だし…",1802603,241802603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803676,"あとは、私の血、くらいかしら",1802604,241802604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803677,"娼婦の血はお嫌い？",1802605,241802605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803700,"ああ、あなた…",1803700,241803700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803701,"ごめんなさい。…少し、体調が悪いの",1803701,241803701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803702,"だから今は、血は…無理よ…",1803704,241803704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803800,"ああ、私変だわ…",1803800,241803800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803801,"あああ…",1803802,241803802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2803900,"（酷い苦痛に耐えるうめき声。何種類か）",1803900,241803900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2804000,"そんなの、嘘よ…悪い夢よ…",1804001,241804001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2804001,"ウフッ、ウフッ",1804002,241804002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2804100,"ウフッ、ウフッ",1804102,241804102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2804101,"ウフフフフフフッ…",1804103,241804103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2804200,"なんて幸せなのかしら…",1804201,241804201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2804201,"ウフッ、ウフッ",1804202,241804202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2804202,"ウフフフフフフッ…",1804203,241804203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2804300,"（ダメージを受けたときの悲鳴。「アッ！」「ウアッ！」「キャアッ！」など、何種類か）",1804300,241804300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2804400,"（死亡時の哀れな悲鳴。「アアッ…」「そんな…」など、何種類か）",1804400,241804400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2804500,"私が、何をしたって言うの…？",1804501,241804501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900000,"…ああ、獣狩りの方ですね",1900000,241900000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900001,"それに…どうやら、外からの方のようだ",1900001,241900001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900002,"私はギルバート。あなたと同じ、よそ者です",1900002,241900002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900003,"色々とご苦労でしょう。この街の住人は、皆…陰気ですから",1900003,241900003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900004,"私は床に伏せり、もう立つこともままなりませんが",1900004,241900004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900005,"それでもお役にたてることがあれば、言ってください",1900005,241900005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900006,"ごほっ、ごほっ",1900006,241900006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900007,"…この街は呪われています",1900007,241900007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900008,"あなた、事情もおありでしょうが、できるだけはやく離れた方がいい",1900008,241900008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900009,"この街で何を得ようとも、私には、それが人に良いものとは思えません…",1900009,241900009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900050,"…ああ、獣狩りの方ですね",1900050,241900050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900051,"それに…どうやら、外からの方のようだ",1900001,241900001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900052,"私はギルバート。あなたと同じ、よそ者です",1900002,241900002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900053,"色々とご苦労でしょう。この街の住人は、皆…陰気ですから",1900053,241900053,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900054,"私は床に伏せり、もう立つこともままなりませんが",1900004,241900004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900055,"それでもお役にたてることがあれば、言ってください",1900005,241900005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900056,"ごほっ、ごほっ",1900006,241900006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900057,"…この街は呪われています",1900007,241900007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900058,"あなた、事情もおありでしょうが、できるだけはやく離れた方がいい",1900058,241900058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900059,"この街で何を得ようとも、私には、それが人に良いものとは思えません…",1900059,241900059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900100,"「青ざめた血/Paleblood」、ですか？",1900100,241900100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900101,"うーん…すみませんが、聞いたことはありません",1900101,241900101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900102,"けれど、それが特別な血であれば、訪ねるべきは医療教会でしょう",1900102,241900102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900103,"医療教会は、血の医療と、その特別な血の知識を独占していますからね",1900103,241900103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900104,"ここ、ヤーナムの市街から谷を挟んだ東側に、聖堂街と呼ばれる医療教会の街があります",1900104,241900104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900105,"そして、聖堂街の最深部には古い大聖堂があり…",1900105,241900105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900106,"そこに、医療教会の血の源があるという…噂です",1900106,241900106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900107,"ごほっ、ごほっ",1900107,241900107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900108,"ヤーナムの街は、よそ者に何も明かしません",1900108,241900108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900109,"常であれば、あなたが近付くことも叶わないでしょうが…",1900109,241900109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900110,"獣狩りの夜です。むしろ、好機なのかもしれませんよ…",1900110,241900110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900200,"ヤーナムの市街から谷を挟んだ東側に、聖堂街と呼ばれる街があり…",1900200,241900200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900201,"その最深部には、血の源があるという、古い大聖堂があります",1900201,241900201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900202,"「青ざめた血/Paleblood」がなんなのか、それは分かりませんが",1900202,241900202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900203,"なんであれ、特別な血の話しであれば、そこが手掛かりになるのでは",1900203,241900203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900204,"ごほっ、ごほっ",1900204,241900204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900300,"なるほど…",1900300,241900300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900301,"この市街から聖堂街に向かうには、大橋を使うほかないのですが",1900301,241900301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900302,"獣狩りの夜、橋門が閉じられているとなれば、そうもいきませんね…",1900302,241900302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900303,"うーん…であれば、下水橋はどうでしょうか？",1900303,241900303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900304,"大橋を挟んで市街の南側に、なんというか、あまりよくない地域があるのですが",1900304,241900304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900305,"そこから、聖堂街に下水橋が架かっていたはずです",1900305,241900305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900306,"ごほっ、ごほっ",1900306,241900306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900307,"常であれば、よそ者が入り込むような場所ではありませんが",1900307,241900307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900308,"あなたにとって、今は貴重な機会でもある",1900308,241900308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900309,"そうでしょう？",1900309,241900309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900400,"ごほっ、ごほっ",1900400,241900400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900401,"大橋を挟んで市街の南側に、聖堂街への下水橋が架かっていたはずです",1900401,241900401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900402,"常であれば、よそ者が入り込むような場所ではありませんが",1900402,241900402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900403,"橋門が閉じられているとなれば、それも仕方ないでしょう…",1900403,241900403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900500,"「ビルゲンワース」、ですか？",1900500,241900500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900501,"うーん…すみませんが、聞いたことはありません",1900501,241900501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900502,"もはやそれは、よそ者の知り得るものではないのでしょう…",1900502,241900502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900503,"ごほっ、ごほっ",1900503,241900503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900504,"すみません、もう、お役に立てないようですね…",1900504,241900504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900505,"ごほっ、ごほっ、ごほっ",1900505,241900505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900600,"うーん…やはり「ビルゲンワース」については、何も分かりません",1900600,241900600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900601,"すみません、もう、お役に立てないようですね…",1900601,241900601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900602,"ごほっ、ごほっ、ごほっ",1900602,241900602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900700,"ごほっ、ごほっ、ごほっ、ごほっ",1900700,241900700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900701,"…ああ、私のことは、もう気にしなくて構いません",1900701,241900701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900702,"もう、お役にたてることもないようです",1900702,241900702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900703,"最後に、これを…",1900703,241900703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900710,"結局、私には無為の品でしたが、あなたなら違うでしょう",1900704,241900704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900711,"ごほっ、ごほっ、ごほっ、ごほっ",1900705,241900705,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900712,"…これは不治の病、一縷の望みでこの街を訪ね…",1900706,241900706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900713,"怪しげな血に頼ってでも、今まで生き長らえたのです",1900707,241900707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900714,"もう、十分ですよ。むしろ、獣の病に罹らぬことを、感謝しています",1900708,241900708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900715,"せめて、人のまま死ねるのですから…",1900709,241900709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900800,"…ああ、私のことは、もう気にしなくて構いませんよ",1900800,241900800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900801,"ごほっ、ごほっ、ごほっ、ごほっ",1900801,241900801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900900,"うう…ううう…",1900900,241900900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900901,"ごほっ、ごほっ、ごほっ、ごほっ",1900901,241900901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900902,"なんで、私だけが…こんな…",1900902,241900902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900903,"神よ、あんまりではありませんか…",1900903,241900903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900904,"助けて、ください…",1900904,241900904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900905,"助けて…",1900905,241900905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900906,"ごほっ、ごほっ、ごほっ、ごほっ",1900906,241900906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2900907,"ごほっ、ごほっ、ごほっ、ごほっ、ごほっ、ごほっ",1900907,241900907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2901000,"…え、これは…？",1901000,241901000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2901001,"本当に、頂いてもよろしいのですか？とても、貴重なものでしょう？",1901001,241901001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2901002,"…ありがとう",1901002,241901002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2901003,"そんなつもりはなかったのですが、でも、あなたの厚意はとても嬉しい",1901003,241901003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
