ID,Description,hit0_Radius,hit1_Radius,hit2_Radius,hit3_Radius,knockbackDist,hitStopTime,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,hit0_DmyPoly1,hit1_DmyPoly1,hit2_DmyPoly1,hit3_DmyPoly1,hit0_DmyPoly2,hit1_DmyPoly2,hit2_DmyPoly2,hit3_DmyPoly2,blowingCorrection,atkPhysCorrection,atkMagCorrection,atkFireCorrection,atkThunCorrection,atkStamCorrection,guardAtkRateCorrection,guardBreakCorrection,atkThrowEscapeCorrection,atkSuperArmorCorrection,atkPhys,atkMag,atkFire,atkThun,atkStam,guardAtkRate,guardBreakRate,atkSuperArmor,atkThrowEscape,atkObj,guardStaminaCutRate,guardRate,throwTypeId,hit0_hitType,hit1_hitType,hit2_hitType,hit3_hitType,hti0_Priority,hti1_Priority,hti2_Priority,hti3_Priority,dmgLevel,mapHitType,guardCutCancelRate,atkAttribute,spAttribute,atkType,atkMaterial,atkSize,defMaterial,defSfxMaterial,hitSourceType,throwFlag,disableGuard:1,disableStaminaAttack:1,disableHitSpEffect:1,IgnoreNotifyMissSwingForAI:1,repeatHitSfx:1,isArrowAtk:1,isGhostAtk:1,isDisableNoDamage:1,atkPow_forSfxSe,atkDir_forSfxSe,opposeTarget:1,friendlyTarget:1,selfTarget:1,isChargeAtk:1,isShareHitList:1,isCheckObjPenetration:1,regainableSlotId,deathcauseId,decalId1,decalId2,appearAiSoundId,hitAiSoundId,wepRegainHpScale,atkRegainHp,regainableTimeScale,regainableHpRateScale
400360,"c4000_闇落ちハンター_ナタAコンボ2",0.30000001192092896,0.10000000149011612,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,30,31,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400370,"c4000_闇落ちハンター_ナタAコンボ3銃",0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400380,"c4000_闇落ちハンター_ナタAコンボ3ナタ",0.30000001192092896,0.20000000298023224,0.0,0.0,1.399999976158142,0.0,-1,-1,-1,-1,-1,30,31,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400390,"c4000_闇落ちハンター_ナタ→鞭変形攻撃A",0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,1.600000023841858,0.0,-1,-1,-1,-1,-1,40,41,42,0,41,42,43,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400400,"c4000_闇落ちハンター_ラッシュ攻撃1",0.30000001192092896,0.10000000149011612,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,30,31,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
400401,"c4000_闇落ちハンター_ラッシュ攻撃2",0.30000001192092896,0.10000000149011612,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,30,31,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400402,"c4000_闇落ちハンター_ラッシュ攻撃3",0.30000001192092896,0.10000000149011612,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,30,31,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
400410,"c4000_闇落ちハンター_ラッシュ攻撃締め",0.30000001192092896,0.10000000149011612,0.0,0.0,1.7999999523162842,0.0,-1,-1,-1,-1,-1,30,31,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400420,"c4000_闇落ちハンター_走りこんで薙ぎ",0.30000001192092896,0.10000000149011612,0.0,0.0,1.899999976158142,0.0,-1,-1,-1,-1,-1,30,31,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400430,"c4000_闇落ちハンター_踏み込み叩きつけ",0.30000001192092896,0.10000000149011612,0.0,0.0,1.5,0.0,-1,-1,-1,-1,-1,30,31,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400440,"c4000_闇落ちハンター_コンボ1",0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,1.2999999523162842,0.0,-1,-1,-1,-1,-1,40,41,42,0,41,42,43,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
400450,"c4000_闇落ちハンター_コンボ2",0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,1.2999999523162842,0.0,-1,-1,-1,-1,-1,40,41,42,0,41,42,43,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400460,"c4000_闇落ちハンター_コンボ3A",0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.8999999761581421,0.0,-1,-1,-1,-1,-1,40,41,42,0,41,42,43,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400470,"c4000_闇落ちハンター_コンボ3B",0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,1.2999999523162842,0.0,-1,-1,-1,-1,-1,40,41,42,0,41,42,43,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
400480,"c4000_闇落ちハンター_鞭→ノコ変形攻撃",0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,1.2999999523162842,0.0,-1,-1,-1,-1,-1,40,41,42,0,41,42,43,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400490,"c4000_闇落ちハンター_強コンボ1",0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,1.600000023841858,0.0,-1,-1,-1,-1,-1,40,41,42,0,41,42,43,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400500,"c4000_闇落ちハンター_強コンボ2",0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,1.899999976158142,0.0,-1,-1,-1,-1,-1,40,41,42,0,41,42,43,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400510,"c4000_闇落ちハンター_飛びかかり叩きつけ",0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,1.899999976158142,0.0,-1,-1,-1,-1,-1,40,41,42,0,41,42,43,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400520,"c4000_闇落ちハンター_鞭で薙ぎ払い",0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,0.0,-1,-1,-1,-1,-1,40,41,42,0,41,42,43,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
400530,"c4000_闇落ちハンター_鞭→ノコ変形攻撃(待機から)",0.30000001192092896,0.10000000149011612,0.0,0.0,1.2999999523162842,0.0,-1,-1,-1,-1,-1,30,31,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400540,"c4000_闇落ちハンター_射撃_散弾銃",0.0,0.0,0.0,0.0,1.7999999523162842,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,90,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400550,"c4000_闇落ちハンター_ラッシュ攻撃締め(銃)",0.0,0.0,0.0,0.0,1.7999999523162842,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,70,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400560,"c4000_闇落ちハンター_薙ぎ払い",0.30000001192092896,0.10000000149011612,0.0,0.0,1.7999999523162842,0.0,-1,-1,-1,-1,-1,30,31,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400570,"c4000_闇落ちハンター_歩きながら射撃",0.0,0.0,0.0,0.0,1.7999999523162842,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,70,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400580,"c4000_闇落ちハンター_右ステップ切り裂き",0.44999998807907104,0.0,0.0,0.0,0.75,0.0,-1,-1,-1,-1,-1,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,70,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400590,"c4000_闇落ちハンター_左ステップ切り裂き",0.44999998807907104,0.0,0.0,0.0,0.75,0.0,-1,-1,-1,-1,-1,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,70,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400600,"c4000_闇落ちハンター_横斬り",0.44999998807907104,0.0,0.0,0.0,0.75,0.0,-1,-1,-1,-1,-1,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,70,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400610,"c4000_闇落ちハンター_飛びかかり攻撃",0.44999998807907104,0.0,0.0,0.0,0.75,0.0,-1,-1,-1,-1,-1,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,70,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
400630,"c4000_闇落ちハンター__崩し投げ",1.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,205,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,100,100,140,30,0,200,0,0,8050,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
400631,"c4000_闇落ちハンター_崩し投げ本体1",0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,100,100,140,30,0,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
400632,"c4000_闇落ちハンター__崩し投げ本体2",0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,100,100,140,30,0,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
400640,"c4000_闇落ちハンター_袈裟殴り1",0.10000000149011612,0.4000000059604645,0.0,0.0,1.2999999523162842,0.0,-1,-1,-1,-1,-1,50,50,0,0,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
400650,"c4000_闇落ちハンター_袈裟殴り2",0.10000000149011612,0.4000000059604645,0.0,0.0,1.2999999523162842,0.0,-1,-1,-1,-1,-1,50,50,0,0,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400660,"c4000_闇落ちハンター_叩きつけ",0.10000000149011612,0.4000000059604645,0.0,0.0,2.0,0.0,-1,-1,-1,-1,-1,50,50,0,0,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400670,"c4000_闇落ちハンター_大横振り",0.10000000149011612,0.4000000059604645,0.0,0.0,1.7999999523162842,0.0,-1,-1,-1,-1,-1,50,50,0,0,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400680,"c4000_闇落ちハンター_QR（3001から）",0.10000000149011612,0.4000000059604645,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,50,50,0,0,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400690,"c4000_闇落ちハンター_接近して叩きつけ",0.10000000149011612,0.4000000059604645,0.0,0.0,2.0,0.0,-1,-1,-1,-1,-1,50,50,0,0,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400700,"c4000_闇落ちハンター_叩き上げ",0.10000000149011612,0.4000000059604645,0.0,0.0,1.5,0.0,-1,-1,-1,-1,-1,50,50,0,0,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
400710,"c4000_闇落ちハンター_松明で連続殴り1",0.10000000149011612,0.20000000298023224,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,58,58,0,0,59,-1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,128,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400711,"c4000_闇落ちハンター_松明で連続殴り2",0.10000000149011612,0.20000000298023224,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,58,58,0,0,59,-1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,120,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
400720,"c4000_闇落ちハンター_叩きつけ(3007から)",0.10000000149011612,0.4000000059604645,0.0,0.0,2.0,0.0,-1,-1,-1,-1,-1,50,50,0,0,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400730,"c4000_闇落ちハンター_叩きつけ(待機から)",0.10000000149011612,0.4000000059604645,0.0,0.0,2.0,0.0,-1,-1,-1,-1,-1,50,50,0,0,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400740,"c4000_闇落ちハンター_大横振り(爆炎の軌跡)(QRから)",0.10000000149011612,0.4000000059604645,0.0,0.0,2.200000047683716,0.0,-1,-1,-1,-1,-1,60,60,0,0,61,-1,0,0,0,0,0,0,0,0,0,0,0,0,260,0,60,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400750,"c4000_闇落ちハンター_大横振り(爆炎の軌跡)(待機から)",0.10000000149011612,0.4000000059604645,0.0,0.0,2.200000047683716,0.0,-1,-1,-1,-1,-1,60,60,0,0,61,-1,0,0,0,0,0,0,0,0,0,0,0,0,260,0,60,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-1,100,202,302,0,0,100,0,1.3300000429153442,1.0
400760,"c4000_闇落ちハンター_叩きつけ(爆発)(QRから)",0.10000000149011612,0.4000000059604645,0.0,0.0,2.0,0.0,-1,-1,-1,-1,-1,60,60,0,0,61,-1,0,0,0,0,0,0,0,0,0,0,0,0,300,0,60,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400770,"c4000_闇落ちハンター_叩きつけ(爆発)(待機から)",0.10000000149011612,0.4000000059604645,0.0,0.0,2.0,0.0,-1,-1,-1,-1,-1,60,60,0,0,61,-1,0,0,0,0,0,0,0,0,0,0,0,0,300,0,60,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400780,"c4000_闇落ちハンター_叩き上げ(爆発の衝撃波)",0.10000000149011612,0.4000000059604645,0.0,0.0,1.7000000476837158,0.0,-1,-1,-1,-1,-1,60,60,0,0,61,-1,0,0,0,0,0,0,0,0,0,0,0,0,270,0,60,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
400781,"c4000_闇落ちハンター_叩き上げ(衝撃波)",0.0,0.0,0.0,0.0,1.7000000476837158,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
400790,"c4000_闇落ちハンター_飛びかかり叩きつけ(爆発)",0.10000000149011612,0.4000000059604645,0.0,0.0,2.0,0.0,-1,-1,-1,-1,-1,60,60,0,0,61,-1,0,0,0,0,0,0,0,0,0,0,0,0,280,0,60,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400800,"c4000_闇落ちハンター_叩きつけ(爆発)(3007から)",0.10000000149011612,0.4000000059604645,0.0,0.0,2.0,0.0,-1,-1,-1,-1,-1,60,60,0,0,61,-1,0,0,0,0,0,0,0,0,0,0,0,0,300,0,60,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400810,"c4000_闇落ちハンター_袈裟殴り1(爆炎の軌跡)(QRから)",0.10000000149011612,0.4000000059604645,0.0,0.0,1.5,0.0,-1,-1,-1,-1,-1,60,60,0,0,61,-1,0,0,0,0,0,0,0,0,0,0,0,0,240,0,60,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
400820,"c4000_闇落ちハンター_袈裟殴り1(爆炎の軌跡)(待機から)",0.10000000149011612,0.4000000059604645,0.0,0.0,1.5,0.0,-1,-1,-1,-1,-1,60,60,0,0,61,-1,0,0,0,0,0,0,0,0,0,0,0,0,240,0,60,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,-1,100,201,301,0,0,100,0,1.3300000429153442,1.0
400830,"c4000_闇落ちハンター_QR(3020、3021から)",0.10000000149011612,0.4000000059604645,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,50,50,0,0,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
400840,"c4000_闇落ちハンター_QR(3022、3023から)",0.10000000149011612,0.4000000059604645,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,50,50,0,0,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,100,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,100,200,300,0,0,100,0,1.3300000429153442,1.0
