ID,Description,sortId,wanderingEquipId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,fixPrice,basicPrice,sellValue,weight,residentSpEffectId,residentSpEffectId2,residentSpEffectId3,materialSetId,partsDamageRate,corectSARecover,originEquipPro,originEquipPro1,originEquipPro2,originEquipPro3,originEquipPro4,originEquipPro5,originEquipPro6,originEquipPro7,originEquipPro8,originEquipPro9,originEquipPro10,originEquipPro11,originEquipPro12,originEquipPro13,originEquipPro14,originEquipPro15,faceScaleM_ScaleX,faceScaleM_ScaleZ,faceScaleM_MaxX,faceScaleM_MaxZ,faceScaleF_ScaleX,faceScaleF_ScaleZ,faceScaleF_MaxX,faceScaleF_MaxZ,qwcId,equipModelId,iconIdM,iconIdF,knockBack,knockbackBounceRate,durability,durabilityMax,saDurability,defFlickPower,defensePhysics,defenseMagic,defenseFire,defenseThunder,defenseSlash,defenseBlow,defenseThrust,resistPoison,resistDisease,resistBlood,resistCurse,reinforceTypeId,compTrophySedId,shopLv,knockbackParamId,flickDamageCutRate,equipModelCategory,equipModelGender,protectorCategory,defenseMaterial,defenseMaterialSfx,partsDmgType,defenseMaterial_Weak,defenseMaterialSfx_Weak,isDeposit:1,headEquip:1,bodyEquip:1,armEquip:1,legEquip:1,useFaceScale:1,invisibleFlag00:1,invisibleFlag01:1,invisibleFlag02:1,invisibleFlag03:1,invisibleFlag04:1,invisibleFlag05:1,invisibleFlag06:1,invisibleFlag07:1,invisibleFlag08:1,invisibleFlag09:1,invisibleFlag10:1,invisibleFlag11:1,invisibleFlag12:1,invisibleFlag13:1,invisibleFlag14:1,invisibleFlag15:1,invisibleFlag16:1,invisibleFlag17:1,invisibleFlag18:1,invisibleFlag19:1,invisibleFlag20:1,invisibleFlag21:1,invisibleFlag22:1,invisibleFlag23:1,invisibleFlag24:1,invisibleFlag25:1,invisibleFlag26:1,invisibleFlag27:1,invisibleFlag28:1,invisibleFlag29:1,invisibleFlag30:1,invisibleFlag31:1,invisibleFlag32:1,invisibleFlag33:1,invisibleFlag34:1,invisibleFlag35:1,invisibleFlag36:1,invisibleFlag37:1,invisibleFlag38:1,invisibleFlag39:1,invisibleFlag40:1,invisibleFlag41:1,invisibleFlag42:1,invisibleFlag43:1,invisibleFlag44:1,invisibleFlag45:1,invisibleFlag46:1,invisibleFlag47:1,disableMultiDropShare:1,simpleModelForDlc:1,isGuestDrop:1,shotDamageCutRate,slashDamageCutRate,blowDamageCutRate,thrustDamageCutRate,magicDamageCutRate,fireDamageCutRate,thunderDamageCutRate,resistTherianthrope,invisibleFlag48:1,invisibleFlag49:1,invisibleFlag50:1,invisibleFlag51:1,invisibleFlag52:1,invisibleFlag53:1,invisibleFlag54:1,invisibleFlag55:1,invisibleFlag56:1,invisibleFlag57:1,invisibleFlag58:1,invisibleFlag59:1,invisibleFlag60:1,invisibleFlag61:1,invisibleFlag62:1,repositoryCategory,trophySeqId
100000,"ヴァンパイア騎士_頭",130000,650000,-1,-1,-1,750,200,18900,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,3200,2068,2072,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,13,8,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9399999976158142,0.9399999976158142,0.9599999785423279,0.9599999785423279,0.9800000190734863,0.9599999785423279,0.9900000095367432,7,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,2,-1
101000,"ヴァンパイア騎士_胴",130010,651000,-1,-1,-1,750,200,30800,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,3200,2069,2073,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,40,26,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8799999952316284,0.8799999952316284,0.9300000071525574,0.8899999856948853,0.9599999785423279,0.9200000166893005,0.9700000286102295,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1
102000,"ヴァンパイア騎士_腕",130020,952000,-1,-1,-1,750,200,14700,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,3200,2070,2074,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,21,13,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9300000071525574,0.9399999976158142,0.9700000286102295,0.949999988079071,0.9599999785423279,0.9599999785423279,0.9700000286102295,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1
103000,"ヴァンパイア騎士_脚",130030,653000,-1,-1,-1,750,200,14700,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,3200,2071,2075,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,23,15,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9300000071525574,0.9399999976158142,0.9599999785423279,0.9399999976158142,0.9599999785423279,0.9599999785423279,0.9599999785423279,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1
110000,"教会の下僕_頭",50000,980000,-1,-1,-1,750,200,210,1.0,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4000,2076,2080,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,19,2,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079071,0.9599999785423279,0.9599999785423279,0.9599999785423279,0.9399999976158142,0.949999988079071,0.949999988079071,13,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,-1
111000,"教会の下僕_胴",50010,981000,-1,-1,-1,750,200,420,5.5,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4000,2077,2081,0,0,1,0,0,0,0,0,0,0,0,0,0,60,1,58,9,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.8899999856948853,0.9100000262260437,0.9100000262260437,0.8899999856948853,0.8899999856948853,0.8999999761581421,0.8899999856948853,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
112000,"教会の下僕_腕",50020,982000,-1,-1,-1,750,200,210,2.200000047683716,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4000,2078,2082,0,0,1,0,0,0,0,0,0,0,0,0,0,32,1,31,4,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9300000071525574,0.9599999785423279,0.9599999785423279,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
113000,"教会の下僕_脚",50030,633000,-1,-1,-1,750,200,210,2.200000047683716,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4000,2079,2083,0,0,1,0,0,0,0,0,0,0,0,0,0,34,1,33,5,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9300000071525574,0.949999988079071,0.949999988079071,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.9399999976158142,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1
120000,"聖歌隊_頭",110000,660000,-1,-1,-1,750,200,600,1.0,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4100,2084,2088,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,13,4,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9599999785423279,0.9700000286102295,0.9599999785423279,0.9599999785423279,0.9300000071525574,0.949999988079071,0.949999988079071,13,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,-1
121000,"聖歌隊_胴",110010,661000,-1,-1,-1,750,200,1200,3.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4100,2085,2089,0,0,1,0,0,0,0,0,0,0,0,0,0,46,0,38,16,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.9200000166893005,0.9200000166893005,0.9200000166893005,0.9200000166893005,0.8500000238418579,0.8899999856948853,0.8899999856948853,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
122000,"聖歌隊_腕",110020,982000,-1,-1,-1,750,200,600,2.200000047683716,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4100,2086,2090,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,20,8,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9599999785423279,0.9599999785423279,0.9599999785423279,0.9599999785423279,0.9300000071525574,0.9399999976158142,0.9300000071525574,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
123000,"聖歌隊_脚",110030,983000,-1,-1,-1,750,200,600,2.200000047683716,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4100,2087,2091,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,22,9,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9399999976158142,0.949999988079071,0.949999988079071,0.949999988079071,0.9200000166893005,0.9399999976158142,0.9399999976158142,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1
130000,"ガスコイン神父_頭",180000,940000,-1,-1,-1,750,200,700,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4200,2092,2096,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1,13,7,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9599999785423279,0.9599999785423279,0.9599999785423279,0.9700000286102295,0.949999988079071,0.949999988079071,0.949999988079071,15,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,-1
131000,"ガスコイン神父_胴",180010,981000,-1,-1,-1,750,200,2100,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4200,2093,2097,0,0,1,0,0,0,0,0,0,0,0,0,0,52,1,40,23,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.9200000166893005,0.9100000262260437,0.8899999856948853,0.8999999761581421,0.8899999856948853,0.8899999856948853,0.8999999761581421,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
132000,"ガスコイン神父_腕",180020,602000,-1,-1,-1,750,200,700,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4200,2094,2098,0,0,1,0,0,0,0,0,0,0,0,0,0,28,1,21,12,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.949999988079071,0.9599999785423279,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.9599999785423279,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
133000,"ガスコイン神父_脚",180030,723000,-1,-1,-1,750,200,700,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4200,2095,2099,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,23,14,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.949999988079071,0.949999988079071,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.949999988079071,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1
140000,"教会ハンター_頭",70000,750000,-1,-1,-1,750,200,3600,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4300,2100,2104,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,16,4,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079071,0.9599999785423279,0.9599999785423279,0.949999988079071,0.9399999976158142,0.949999988079071,0.949999988079071,15,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,-1
141000,"教会ハンター_胴",70010,671000,-1,-1,-1,750,200,10800,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4300,2101,2105,0,0,1,0,0,0,0,0,0,0,0,0,0,55,1,57,13,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.9100000262260437,0.9100000262260437,0.9100000262260437,0.8999999761581421,0.8799999952316284,0.8999999761581421,0.8899999856948853,45,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,-1
142000,"教会ハンター_腕",70020,682000,-1,-1,-1,750,200,3600,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4300,2102,2106,0,0,1,0,0,0,0,0,0,0,0,0,0,29,1,27,6,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.949999988079071,0.9599999785423279,0.9599999785423279,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.9399999976158142,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
143000,"教会ハンター_脚",70030,983000,-1,-1,-1,750,200,3600,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4300,2103,2107,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,29,8,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9399999976158142,0.949999988079071,0.9399999976158142,0.9399999976158142,0.9300000071525574,0.9399999976158142,0.949999988079071,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1
150000,"血族狩り_頭",100000,680000,-1,-1,-1,750,200,6000,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4500,2108,2112,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,15,13,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9599999785423279,0.949999988079071,0.9599999785423279,0.9399999976158142,0.9599999785423279,0.9599999785423279,0.9300000071525574,16,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,-1
151000,"血族狩り_胴",100010,671000,-1,-1,-1,750,200,1800,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4500,2109,2113,0,0,1,0,0,0,0,0,0,0,0,0,0,53,1,45,17,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8999999761581421,0.9100000262260437,0.8799999952316284,0.8899999856948853,0.8899999856948853,0.9100000262260437,0.8999999761581421,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
152000,"血族狩り_腕",100020,682000,-1,-1,-1,750,200,900,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4500,2110,2114,0,0,1,0,0,0,0,0,0,0,0,0,0,26,1,24,9,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.949999988079071,0.9599999785423279,0.9399999976158142,0.9599999785423279,0.9399999976158142,0.949999988079071,0.949999988079071,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
153000,"血族狩り_脚",100030,983000,-1,-1,-1,750,200,900,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,4500,2111,2115,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,26,10,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9399999976158142,0.949999988079071,0.9300000071525574,0.949999988079071,0.9399999976158142,0.9399999976158142,0.949999988079071,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1
180000,"切り裂きジャック_頭",160000,970000,-1,-1,-1,750,200,6300,1.5,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6200,2132,2136,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,10,40,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9399999976158142,0.949999988079071,0.9599999785423279,0.9599999785423279,0.9700000286102295,0.9599999785423279,0.9700000286102295,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,-1
181000,"切り裂きジャック_胴",160010,971000,-1,-1,-1,750,200,12600,4.800000190734863,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6200,2133,2137,0,0,1,0,0,0,0,0,0,0,0,0,0,29,1,37,46,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8799999952316284,0.8999999761581421,0.8899999856948853,0.9200000166893005,0.9300000071525574,0.9200000166893005,0.9300000071525574,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
182000,"切り裂きジャック_腕",160020,952000,-1,-1,-1,750,200,5600,1.7000000476837158,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6200,2134,2138,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,20,25,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9300000071525574,0.9599999785423279,0.9399999976158142,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
183000,"切り裂きジャック_脚",160030,983000,-1,-1,-1,750,200,5600,1.7000000476837158,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6200,2135,2139,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1,21,27,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9300000071525574,0.949999988079071,0.9300000071525574,0.949999988079071,0.9599999785423279,0.949999988079071,0.949999988079071,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
