ID,Description,atkId_Bullet,sfxId_Bullet,sfxId_Hit,sfxId_Flick,life,dist,shootInterval,gravityInRange,gravityOutRange,hormingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,hormingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIDForShooter,autoSearchNPCThinkID,HitBulletID,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,spelDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,isPenetrate,prevVelocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,Material_Size,launchConditionType,FollowType:3,EmittePosType:3,isAttackSFX:1,isEndlessHit:1,isPenetrateMap:1,isHitBothTeam:1,isUseSharedHitList:1,isUseMultiDmyPolyIfPlace:1,attachEffectType:2,isHitForceMagic:1,isIgnoreSfxIfHitWater:1,isIgnoreMoveStateIfHitWater:1,isHitDarkForceMagic:1,isInheritEffectToChild:1,isInheritSpeedToChild:1
263090,"森　c2630_群衆A（大）_銃弾_至近距離",263080,6000,6001,-1,0.14000000059604645,6.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,263091,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,20,0,0,4,2,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
263091,"森　c2630_群衆A（大）_銃弾_近距離",263081,6000,6001,0,0.23999999463558197,6.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,263092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
263092,"森　c2630_群衆A（大）_銃弾_中距離",263082,6000,6001,0,0.2199999988079071,6.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,263093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
263093,"森　c2630_群衆A（大）_銃弾_遠距離",263083,6000,6001,0,0.6000000238418579,8.0,0.0,5.0,5.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,263094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
263094,"森　c2630_群衆A（大）_銃弾着弾",263083,6001,-1,-1,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,1.399999976158142,0.6000000238418579,0.0,0.0,0.0,0.0,0,0,263095,421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
263095,"森　c2630_群衆A（大）_銃弾着弾→油沼延焼1",263083,6001,910,-1,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,263096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,6,0,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0
263096,"森　c2630_群衆A（大）_銃弾着弾→油沼延焼2",263083,-1,911,-1,1.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.25,-1.0,0.0,0.0,0.0,2.0,0.0,0,0,263097,0,0,0,0,0,18,0,0,20,0,0,0,0,0,0,0,-35,0,1,0,4,6,0,6,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
263097,"森　c2630_群衆A（大）_銃弾着弾→油沼延焼3",263083,-1,912,-1,1.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,2.0,0.0,0,0,263098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-35,0,1,0,4,6,0,6,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
263098,"森　c2630_群衆A（大）_銃弾着弾→油沼延焼4",263083,-1,913,-1,1.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,2.0,0.0,0,0,263099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-35,0,1,0,4,6,0,6,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
263099,"森　c2630_群衆A（大）_銃弾着弾→油沼延焼5",263083,-1,914,-1,1.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,2.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-35,0,1,0,4,6,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
270080,"c2700_教会の使者_銃発射1発目",270080,627006,627007,0,0.14000000059604645,6.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,270081,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,50,0,0,4,2,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
270081,"c2700_教会の使者_銃発射_近距離",270080,627006,627007,0,0.23999999463558197,6.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,270082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
270082,"c2700_教会の使者_銃発射_中距離",270080,627006,627007,0,0.2199999988079071,6.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,270083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
270083,"c2700_教会の使者_銃発射_遠距離",270080,627006,627007,0,0.6000000238418579,8.0,0.0,5.0,5.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,270084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
270084,"c2700_教会の使者_銃発射着弾",270083,627007,-1,-1,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,1.399999976158142,0.6000000238418579,0.0,0.0,0.0,0.0,0,0,-1,421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
270085,"c2700_教会の使者_銃発射2発目",270084,627006,627007,0,0.14000000059604645,6.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,270081,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,50,0,0,4,2,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
270090,"c2700_教会の使者_銃発射スナイプ",270090,6000,6001,-1,5.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,1,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
270100,"c2700_教会の使者_ランタン魔法A1",270100,627011,627012,-1,4.0,8.0,0.0,0.0,0.0,1.0,2.700000047683716,0.0,0.0,2.700000047683716,0.0,0.0,0.0,0.17000000178813934,-1.0,0.0,0.0,2.0,0.0,0.0,0,0,-1,0,0,0,0,0,3,90,-30,30,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
270101,"c2700_教会の使者_ランタン魔法A2",270101,-1,-1,-1,3.0,25.0,0.0,0.0,20.0,4.0,16.0,10.0,-10.0,32.0,16.0,0.0,0.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,421,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
270110,"c2700_教会の使者_ランタン魔法B",270110,-1,627017,-1,0.5099999904632568,25.0,0.0,0.0,20.0,4.0,16.0,10.0,-10.0,32.0,16.0,0.0,0.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,421,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
270120,"c2700_教会の使者_ランタン魔法C",270120,-1,627022,-1,0.4000000059604645,25.0,0.0,0.0,20.0,4.0,16.0,10.0,-10.0,32.0,16.0,0.0,0.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,421,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
270130,"c2700_教会の使者_ランタン魔法D",270130,627026,627027,-1,1.0,30.0,0.0,0.0,0.0,4.0,0.0,10.0,-10.0,0.0,0.0,0.0,0.0,0.10000000149011612,4.199999809265137,0.30000001192092896,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,1,0,4,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
270140,"c2700_教会の使者_ランタン魔法E",270140,-1,-1,-1,3.0,25.0,0.0,0.0,20.0,4.0,16.0,10.0,-10.0,32.0,16.0,0.0,0.0,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,421,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
270260,"c2620_教会の使者_前方火炎放射",270260,626220,626222,-1,0.6000000238418579,1.399999976158142,0.03999999910593033,0.0,-10.0,20.0,8.0,0.0,-10.0,8.0,8.0,0.0,0.0,0.699999988079071,0.75,0.5,0.0,0.0,0.10000000149011612,0.0,0,0,-1,421,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
270270,"c2620_教会の使者_範囲火炎放射",270270,626221,626222,-1,0.6000000238418579,1.399999976158142,0.029999999329447746,0.0,-10.0,0.0,8.0,0.0,-10.0,8.0,8.0,0.0,0.0,0.699999988079071,0.75,0.5,0.0,0.0,0.10000000149011612,0.0,0,0,-1,421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
270280,"c2620_教会の使者_歩きながら範囲火炎放射",270280,626221,626222,-1,0.6000000238418579,1.399999976158142,0.029999999329447746,0.0,-10.0,0.0,8.0,0.0,-10.0,8.0,8.0,0.0,0.0,0.699999988079071,0.75,0.5,0.0,0.0,0.10000000149011612,0.0,0,0,-1,421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-10,0,1,0,4,2,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
271050,"c2710_ガスコイン神父_ショットガン（親）",271050,627111,627112,0,0.10000000149011612,0.0,0.0,0.0,0.0,4.0,0.10000000149011612,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.019999999552965164,-1.0,0.0,0.0,25.0,0.0,0.0,0,0,271051,0,0,0,0,0,20,60,0,0,1,0,0,0,0,0,0,-87,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
271051,"c2710_ガスコイン神父_ショットガン（子）",271050,627111,627112,0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0,0,271052,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,74,180,0,0,4,1,0,6,0,254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
271052,"c2710_ガスコイン神父_ショットガン（子が着弾しなかったら）",271050,627112,-1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
271055,"c2710_ガスコイン神父（斧＋銃）_毒霧を吐く_ヒット用",271055,-1,-1,-1,0.23000000417232513,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,50.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,1200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
271056,"c2710_ガスコイン神父（斧＋銃）_毒霧を吐く_霧継続用【投げ】",0,-1,-1,-1,0.23000000417232513,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,50.0,0.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,271057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
271057,"c2710_ガスコイン神父（斧＋銃）_毒霧を吐く_霧継続用【着弾】",271057,627116,627117,-1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.2999999523162842,0.5,0.0,0.0,0.20000000298023224,0.0,0,0,-1,1200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
274049,"c2740_学徒_前にナメクジ液を吐く（着弾）",274041,627402,-1,-1,5.5,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,2.0,1.5,0.0,0.0,1.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
274050,"c2740_学徒_前にナメクジ液を吐く_子を生む",0,-1,-1,-1,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-90,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274051,"c2740_学徒_前にナメクジ液を吐く_孫を生む子を生む",0,-1,-1,-1,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-90,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274052,"c2740_学徒_前にナメクジ液を吐く_最後まで孫を生む子を生む",0,-1,-1,-1,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-90,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274053,"c2740_学徒_ナメクジ液を吐く_子を生む【子】",0,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274054,0,0,0,0,0,9,0,0,40,0,0,0,0,0,0,0,-45,0,1,0,4,1,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
274054,"c2740_学徒_ナメクジ液を吐く_子を生む【子】残る",274051,627402,-1,-1,2.5999999046325684,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
274055,"c2740_学徒_ナメクジ液を吐く_孫を生む子を生む【子】",0,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274056,0,0,0,0,0,9,0,0,40,0,0,0,0,0,0,0,-45,0,1,0,4,1,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
274056,"c2740_学徒_ナメクジ液を吐く_孫を生む子を生む【孫】",0,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-45,0,1,0,4,1,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
274057,"c2740_学徒_ナメクジ液を吐く_孫を生む子を生む【孫】残る",274051,627402,-1,-1,2.5,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.4000000059604645,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
274058,"c2740_学徒_ナメクジ液を吐く_最後まで孫を生む子を生む【子】",0,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274059,0,0,0,0,0,9,0,0,40,0,0,0,0,0,0,0,-45,0,1,0,4,1,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
274059,"c2740_学徒_ナメクジ液を吐く_最後まで孫を生む子を生む【孫】",0,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-45,0,1,0,4,1,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
274060,"c2740_学徒_ナメクジ液を吐く_最後まで孫を生む子を生む【曾孫】",0,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-45,0,1,0,4,1,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
274061,"c2740_学徒_ナメクジ液を吐く_最後まで孫を生む子を生む【玄孫】残る",274051,627402,-1,-1,2.4000000953674316,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
274080,"c2740_学徒_薬品ぶっかけ",274080,627410,-1,-1,1.2999999523162842,10.0,0.0,5.0,5.0,0.0,10.0,0.0,-7.0,20.0,0.0,0.0,0.0,0.20000000298023224,0.699999988079071,1.0,0.0,0.0,1.0,0.0,0,0,274081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,45,0,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274081,"c2740_学徒_薬品ぶっかけ（着弾）",274081,627411,-1,-1,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,2.0,1.5,0.0,0.0,1.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
274090,"c2740_学徒_薬品連続ぶっかけ（1撃目）",274090,627410,-1,-1,1.2999999523162842,10.0,0.0,5.0,5.0,0.0,10.0,0.0,-7.0,20.0,0.0,0.0,0.0,0.20000000298023224,0.699999988079071,1.0,0.0,0.0,1.0,0.0,0,0,274081,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,20,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274091,"c2740_学徒_薬品連続ぶっかけ（2撃目）",274091,627410,-1,-1,1.2999999523162842,10.0,0.0,5.0,5.0,0.0,10.0,0.0,-7.0,20.0,0.0,0.0,0.0,0.20000000298023224,0.699999988079071,1.0,0.0,0.0,1.0,0.0,0,0,274081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274100,"c2740_学徒_薬品範囲ぶっかけ",274100,627410,-1,-1,1.2999999523162842,2.0,0.009999999776482582,5.0,10.0,0.0,3.0,0.0,-7.0,20.0,0.0,0.0,0.0,0.20000000298023224,1.0,1.0,0.0,0.0,4.0,0.0,0,0,274081,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,25,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274110,"c2740_学徒_前にナメクジ液を吐く_子を生む",0,-1,-1,-1,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274111,"c2740_学徒_前にナメクジ液を吐く_孫を生む子を生む",0,-1,-1,-1,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274112,"c2740_学徒_前にナメクジ液を吐く_最後まで孫を生む子を生む",0,-1,-1,-1,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
274113,"c2740_学徒_前にナメクジ液を吐く_子を生む【子】",0,-1,-1,-1,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274114,0,0,0,0,0,9,0,0,40,0,0,0,0,0,0,0,-60,0,1,0,4,1,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
274114,"c2740_学徒_前にナメクジ液を吐く_子を生む【子】残る",274041,627402,-1,-1,2.5999999046325684,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
274115,"c2740_学徒_前にナメクジ液を吐く_孫を生む子を生む【子】",0,-1,-1,-1,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274116,0,0,0,0,0,9,0,0,40,0,0,0,0,0,0,0,-60,0,1,0,4,1,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
274116,"c2740_学徒_前にナメクジ液を吐く_孫を生む子を生む【孫】",0,-1,-1,-1,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-60,0,1,0,4,1,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
274117,"c2740_学徒_前にナメクジ液を吐く_孫を生む子を生む【孫】残る",274041,627402,-1,-1,2.5,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.4000000059604645,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
274118,"c2740_学徒_前にナメクジ液を吐く_最後まで孫を生む子を生む【子】",0,-1,-1,-1,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,274119,0,0,0,0,0,9,0,0,40,0,0,0,0,0,0,0,-60,0,1,0,4,1,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
