ID,Description,lotItemId01,lotItemId02,lotItemId03,lotItemId04,lotItemId05,lotItemId06,lotItemId07,lotItemId08,lotItemCategory01,lotItemCategory02,lotItemCategory03,lotItemCategory04,lotItemCategory05,lotItemCategory06,lotItemCategory07,lotItemCategory08,lotItemBasePoint01,lotItemBasePoint02,lotItemBasePoint03,lotItemBasePoint04,lotItemBasePoint05,lotItemBasePoint06,lotItemBasePoint07,lotItemBasePoint08,cumulateLotPoint01,cumulateLotPoint02,cumulateLotPoint03,cumulateLotPoint04,cumulateLotPoint05,cumulateLotPoint06,cumulateLotPoint07,cumulateLotPoint08,getItemFlagId01,getItemFlagId02,getItemFlagId03,getItemFlagId04,getItemFlagId05,getItemFlagId06,getItemFlagId07,getItemFlagId08,getItemFlagId,cumulateNumFlagId,cumulateNumMax,lotItem_Rarity,lotItemNum01,lotItemNum02,lotItemNum03,lotItemNum04,lotItemNum05,lotItemNum06,lotItemNum07,lotItemNum08,enableLuck01:1,enableLuck02:1,enableLuck03:1,enableLuck04:1,enableLuck05:1,enableLuck06:1,enableLuck07:1,enableLuck08:1,cumulateReset01:1,cumulateReset02:1,cumulateReset03:1,cumulateReset04:1,cumulateReset05:1,cumulateReset06:1,cumulateReset07:1,cumulateReset08:1
101610380,"宝死体_釣る配置【レベル1_トゥメル】4F　候補9",1512,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101610390,"宝死体_釣る配置【レベル1_トゥメル】4F　候補10",1300,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620000,"宝死体_釣る配置【レベル2_トゥメル】1F　候補1",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620010,"宝死体_釣る配置【レベル2_トゥメル】1F　候補2",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620020,"宝死体_釣る配置【レベル2_トゥメル】1F　候補3",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620030,"宝死体_釣る配置【レベル2_トゥメル】1F　候補4",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620040,"宝死体_釣る配置【レベル2_トゥメル】1F　候補5",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620050,"宝死体_釣る配置【レベル2_トゥメル】1F　候補6",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620060,"宝死体_釣る配置【レベル2_トゥメル】1F　候補7",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620070,"宝死体_釣る配置【レベル2_トゥメル】1F　候補8",1410,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620080,"宝死体_釣る配置【レベル2_トゥメル】1F　候補9",1410,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620090,"宝死体_釣る配置【レベル2_トゥメル】1F　候補10",1410,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620100,"宝死体_釣る配置【レベル2_トゥメル】2F　候補1",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620110,"宝死体_釣る配置【レベル2_トゥメル】2F　候補2",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620120,"宝死体_釣る配置【レベル2_トゥメル】2F　候補3",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620130,"宝死体_釣る配置【レベル2_トゥメル】2F　候補4",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620140,"宝死体_釣る配置【レベル2_トゥメル】2F　候補5",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620150,"宝死体_釣る配置【レベル2_トゥメル】2F　候補6",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620160,"宝死体_釣る配置【レベル2_トゥメル】2F　候補7",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620170,"宝死体_釣る配置【レベル2_トゥメル】2F　候補8",1410,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620180,"宝死体_釣る配置【レベル2_トゥメル】2F　候補9",1511,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620190,"宝死体_釣る配置【レベル2_トゥメル】2F　候補10",1200,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620200,"宝死体_釣る配置【レベル2_トゥメル】3F　候補1",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620210,"宝死体_釣る配置【レベル2_トゥメル】3F　候補2",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620220,"宝死体_釣る配置【レベル2_トゥメル】3F　候補3",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620230,"宝死体_釣る配置【レベル2_トゥメル】3F　候補4",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620240,"宝死体_釣る配置【レベル2_トゥメル】3F　候補5",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620250,"宝死体_釣る配置【レベル2_トゥメル】3F　候補6",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620260,"宝死体_釣る配置【レベル2_トゥメル】3F　候補7",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620270,"宝死体_釣る配置【レベル2_トゥメル】3F　候補8",1410,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620280,"宝死体_釣る配置【レベル2_トゥメル】3F　候補9",1512,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620290,"宝死体_釣る配置【レベル2_トゥメル】3F　候補10",1300,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620300,"宝死体_釣る配置【レベル2_トゥメル】4F　候補1",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620310,"宝死体_釣る配置【レベル2_トゥメル】4F　候補2",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620320,"宝死体_釣る配置【レベル2_トゥメル】4F　候補3",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620330,"宝死体_釣る配置【レベル2_トゥメル】4F　候補4",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620340,"宝死体_釣る配置【レベル2_トゥメル】4F　候補5",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620350,"宝死体_釣る配置【レベル2_トゥメル】4F　候補6",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620360,"宝死体_釣る配置【レベル2_トゥメル】4F　候補7",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620370,"宝死体_釣る配置【レベル2_トゥメル】4F　候補8",1410,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620380,"宝死体_釣る配置【レベル2_トゥメル】4F　候補9",1513,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101620390,"宝死体_釣る配置【レベル2_トゥメル】4F　候補10",1300,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621000,"宝死体_釣る配置【レベル2_僻墓】1F　候補1",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621010,"宝死体_釣る配置【レベル2_僻墓】1F　候補2",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621020,"宝死体_釣る配置【レベル2_僻墓】1F　候補3",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621030,"宝死体_釣る配置【レベル2_僻墓】1F　候補4",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621040,"宝死体_釣る配置【レベル2_僻墓】1F　候補5",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621050,"宝死体_釣る配置【レベル2_僻墓】1F　候補6",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621060,"宝死体_釣る配置【レベル2_僻墓】1F　候補7",1230,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621070,"宝死体_釣る配置【レベル2_僻墓】1F　候補8",1230,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621080,"宝死体_釣る配置【レベル2_僻墓】1F　候補9",1230,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621090,"宝死体_釣る配置【レベル2_僻墓】1F　候補10",1230,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621100,"宝死体_釣る配置【レベル2_僻墓】2F　候補1",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621110,"宝死体_釣る配置【レベル2_僻墓】2F　候補2",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621120,"宝死体_釣る配置【レベル2_僻墓】2F　候補3",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621130,"宝死体_釣る配置【レベル2_僻墓】2F　候補4",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621140,"宝死体_釣る配置【レベル2_僻墓】2F　候補5",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621150,"宝死体_釣る配置【レベル2_僻墓】2F　候補6",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621160,"宝死体_釣る配置【レベル2_僻墓】2F　候補7",1230,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621170,"宝死体_釣る配置【レベル2_僻墓】2F　候補8",1230,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621180,"宝死体_釣る配置【レベル2_僻墓】2F　候補9",1511,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621190,"宝死体_釣る配置【レベル2_僻墓】2F　候補10",1100,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621200,"宝死体_釣る配置【レベル2_僻墓】3F　候補1",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621210,"宝死体_釣る配置【レベル2_僻墓】3F　候補2",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621220,"宝死体_釣る配置【レベル2_僻墓】3F　候補3",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621230,"宝死体_釣る配置【レベル2_僻墓】3F　候補4",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621240,"宝死体_釣る配置【レベル2_僻墓】3F　候補5",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621250,"宝死体_釣る配置【レベル2_僻墓】3F　候補6",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621260,"宝死体_釣る配置【レベル2_僻墓】3F　候補7",1230,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621270,"宝死体_釣る配置【レベル2_僻墓】3F　候補8",1230,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621280,"宝死体_釣る配置【レベル2_僻墓】3F　候補9",1512,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621290,"宝死体_釣る配置【レベル2_僻墓】3F　候補10",1310,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621300,"宝死体_釣る配置【レベル2_僻墓】4F　候補1",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621310,"宝死体_釣る配置【レベル2_僻墓】4F　候補2",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621320,"宝死体_釣る配置【レベル2_僻墓】4F　候補3",1000,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621330,"宝死体_釣る配置【レベル2_僻墓】4F　候補4",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
101621340,"宝死体_釣る配置【レベル2_僻墓】4F　候補5",900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52901600,-1,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
