ID,Description,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,refId,sfxVariationId,stamina,mp,category,heroPoint
235300250,"c3530_湖獣_Ａ地点→Ｂ地点移動_ブレス_首１",35300,250,2,1,35330,0,0,0,6,0
235300260,"c3530_湖獣_Ｂ地点→Ａ地点移動_ブレス_首１",35300,260,2,1,35350,0,0,0,6,0
235300270,"c3530_湖獣_遠くにブレス２_首１",35300,270,2,1,35363,0,0,0,6,0
235300290,"c3530_湖獣_噛み付き（長距離）_首１",35300,290,2,0,353024,0,0,0,6,0
235300295,"c3530_湖獣_砂煙用弾丸_首１",35300,295,2,1,35370,0,0,0,6,0
235300300,"c3530_湖獣_噛み付き①_首3",35300,300,2,0,353006,0,0,0,6,0
235300310,"c3530_湖獣_噛み付き②_首3",35300,310,2,0,353007,0,0,0,6,0
235300320,"c3530_湖獣_噛み付き③_首3",35300,320,2,0,353008,0,0,0,6,0
235300330,"c3530_湖獣_近くにブレス_首３",35300,330,2,1,35305,0,0,0,6,0
235300340,"c3530_湖獣_遠くにブレス_首３",35300,340,2,1,35312,0,0,0,6,0
235300350,"c3530_湖獣_Ａ地点→Ｂ地点移動_ブレス_首３",35300,350,2,1,35332,0,0,0,6,0
235300360,"c3530_湖獣_Ｂ地点→Ａ地点移動_ブレス_首３",35300,360,2,1,35352,0,0,0,6,0
235300370,"c3530_湖獣_遠くにブレス２_首３",35300,370,2,1,35365,0,0,0,6,0
235300390,"c3530_湖獣_噛み付き（長距離）_首３",35300,390,2,0,353026,0,0,0,6,0
235300395,"c3530_湖獣_砂煙用弾丸_首３",35300,395,2,1,35372,0,0,0,6,0
235300400,"c3530_湖獣_噛み付き①_首4",35300,400,2,0,353009,0,0,0,6,0
235300410,"c3530_湖獣_噛み付き②_首4",35300,410,2,0,353010,0,0,0,6,0
235300420,"c3530_湖獣_噛み付き③_首4",35300,420,2,0,353011,0,0,0,6,0
235300430,"c3530_湖獣_近くにブレス_首４",35300,430,2,1,35306,0,0,0,6,0
235300440,"c3530_湖獣_遠くにブレス_首４",35300,440,2,1,35313,0,0,0,6,0
235300450,"c3530_湖獣_Ａ地点→Ｂ地点移動_ブレス_首４",35300,450,2,1,35333,0,0,0,6,0
235300460,"c3530_湖獣_Ｂ地点→Ａ地点移動_ブレス_首４",35300,460,2,1,35353,0,0,0,6,0
235300470,"c3530_湖獣_遠くにブレス２_首４",35300,470,2,1,35366,0,0,0,6,0
235300490,"c3530_湖獣_噛み付き（長距離）_首４",35300,490,2,0,353027,0,0,0,6,0
235300495,"c3530_湖獣_砂煙用弾丸_首４",35300,495,2,1,35373,0,0,0,6,0
235300500,"c3530_湖獣_噛み付き①_首5",35300,500,2,0,353012,0,0,0,6,0
235300510,"c3530_湖獣_噛み付き②_首5",35300,510,2,0,353013,0,0,0,6,0
235300520,"c3530_湖獣_噛み付き③_首5",35300,520,2,0,353014,0,0,0,6,0
235300530,"c3530_湖獣_近くにブレス_首５",35300,530,2,1,35307,0,0,0,6,0
235300540,"c3530_湖獣_遠くにブレス_首５",35300,540,2,1,35314,0,0,0,6,0
235300550,"c3530_湖獣_Ａ地点→Ｂ地点移動_ブレス_首５",35300,550,2,1,35334,0,0,0,6,0
235300560,"c3530_湖獣_Ｂ地点→Ａ地点移動_ブレス_首５",35300,560,2,1,35354,0,0,0,6,0
235300570,"c3530_湖獣_遠くにブレス２_首５",35300,570,2,1,35367,0,0,0,6,0
235300580,"c3530_湖獣_噛み付き（長距離）_首５_最初の一撃",35300,580,2,0,353022,0,0,0,6,0
235300590,"c3530_湖獣_噛み付き（長距離）_首５",35300,590,2,0,353028,0,0,0,6,0
235300595,"c3530_湖獣_砂煙用弾丸_首５",35300,595,2,1,35374,0,0,0,6,0
235300600,"c3530_湖獣_噛み付き①_首6",35300,600,2,0,353015,0,0,0,6,0
235300610,"c3530_湖獣_噛み付き②_首6",35300,610,2,0,353016,0,0,0,6,0
235300620,"c3530_湖獣_噛み付き③_首6",35300,620,2,0,353017,0,0,0,6,0
235300630,"c3530_湖獣_近くにブレス_首６",35300,630,2,1,35308,0,0,0,6,0
235300640,"c3530_湖獣_遠くにブレス_首６",35300,640,2,1,35315,0,0,0,6,0
235300650,"c3530_湖獣_Ａ地点→Ｂ地点移動_ブレス_首６",35300,650,2,1,35335,0,0,0,6,0
235300660,"c3530_湖獣_Ｂ地点→Ａ地点移動_ブレス_首６",35300,660,2,1,35355,0,0,0,6,0
235300670,"c3530_湖獣_遠くにブレス２_首６",35300,670,2,1,35368,0,0,0,6,0
235300690,"c3530_湖獣_噛み付き（長距離）_首６",35300,690,2,0,353029,0,0,0,6,0
235300695,"c3530_湖獣_砂煙用弾丸_首６",35300,695,2,1,35375,0,0,0,6,0
235300700,"c3530_湖獣_噛み付き①_首7",35300,700,2,0,353018,0,0,0,6,0
235300710,"c3530_湖獣_噛み付き②_首7",35300,710,2,0,353019,0,0,0,6,0
235300720,"c3530_湖獣_噛み付き③_首7",35300,720,2,0,353020,0,0,0,6,0
235300730,"c3530_湖獣_近くにブレス_首７",35300,730,2,1,35309,0,0,0,6,0
235300740,"c3530_湖獣_遠くにブレス_首７",35300,740,2,1,35316,0,0,0,6,0
235300750,"c3530_湖獣_Ａ地点→Ｂ地点移動_ブレス_首７",35300,750,2,1,35336,0,0,0,6,0
235300760,"c3530_湖獣_Ｂ地点→Ａ地点移動_ブレス_首７",35300,760,2,1,35356,0,0,0,6,0
235300770,"c3530_湖獣_遠くにブレス２_首７",35300,770,2,1,35369,0,0,0,6,0
235300780,"c3530_湖獣_噛み付き（長距離）_首７_最初の一撃",35300,780,2,0,353023,0,0,0,6,0
235300790,"c3530_湖獣_噛み付き（長距離）_首７",35300,790,2,0,353030,0,0,0,6,0
235300795,"c3530_湖獣_砂煙用弾丸_首７",35300,795,2,1,35376,0,0,0,6,0
235300800,"c3530_湖獣_水中に潜る",35300,800,2,0,353031,0,0,0,6,0
235300810,"c3530_湖獣_Ａ地点→Ｂ地点移動",35300,810,2,0,353032,0,0,0,6,0
235300820,"c3530_湖獣_Ｂ地点→Ｃ地点移動",35300,820,2,0,353033,0,0,0,6,0
235300830,"c3530_湖獣_Ｃ地点→Ｂ地点移動",35300,830,2,0,353034,0,0,0,6,0
240000100,"c4000_闇落ちハンター_ノココンボ1",40000,100,2,0,400100,0,0,0,6,0
240000110,"c4000_闇落ちハンター_ノココンボ2",40000,110,2,0,400110,0,0,0,6,0
240000120,"c4000_闇落ちハンター_ノココンボ3",40000,120,2,0,400120,0,0,0,6,0
240000130,"c4000_闇落ちハンター_ノココンボ4",40000,130,2,0,400130,0,0,0,6,0
240000140,"c4000_闇落ちハンター_ノココンボ5（叩きつけ）",40000,140,2,0,400140,0,0,0,6,0
240000150,"c4000_闇落ちハンター_ノコ→曲剣変形攻撃A",40000,150,2,0,400150,0,0,0,6,0
240000160,"c4000_闇落ちハンター_左ステップ攻撃",40000,160,2,0,400160,0,0,0,6,0
240000170,"c4000_闇落ちハンター_右ステップ攻撃",40000,170,2,0,400170,0,0,0,6,0
240000180,"c4000_闇落ちハンター_ノココンボ1（待機から）",40000,180,2,0,400180,0,0,0,6,0
240000190,"c4000_闇落ちハンター_ノココンボ1（曲剣→ノコ変形）",40000,190,2,0,400190,0,0,0,6,0
240000200,"c4000_闇落ちハンター_ノココンボ5（突き）",40000,200,2,0,400200,0,0,0,6,0
240000210,"c4000_闇落ちハンター_ノココンボ5（横斬り）",40000,210,2,0,400210,0,0,0,6,0
240000220,"c4000_闇落ちハンター_走り込み斬り",40000,220,2,0,400220,0,0,0,6,0
240000230,"c4000_闇落ちハンター_ノココンボ4（待機から）",40000,230,2,0,400230,0,0,0,6,0
240000240,"c4000_闇落ちハンター_曲剣コンボ1",40000,240,2,0,400240,0,0,0,6,0
240000250,"c4000_闇落ちハンター_曲剣コンボ2",40000,250,2,0,400250,0,0,0,6,0
240000260,"c4000_闇落ちハンター_曲剣コンボ2-2",40000,260,2,0,400260,0,0,0,6,0
240000270,"c4000_闇落ちハンター_曲剣コンボ3",40000,270,2,0,400270,0,0,0,6,0
240000280,"c4000_闇落ちハンター_曲剣→ノコ変形攻撃",40000,280,2,0,400280,0,0,0,6,0
240000290,"c4000_闇落ちハンター_走りこんで掻き切る",40000,290,2,0,400290,0,0,0,6,0
240000300,"c4000_闇落ちハンター_曲剣叩き斬り",40000,300,2,0,400300,0,0,0,6,0
240000310,"c4000_闇落ちハンター_薙ぎ払い",40000,310,2,0,400310,0,0,0,6,0
240000320,"c4000_闇落ちハンター_背後を切り払う",40000,320,2,0,400320,0,0,0,6,0
240000330,"c4000_闇落ちハンター_曲剣コンボ3-2",40000,330,2,0,400330,0,0,0,6,0
240000340,"c4000_闇落ちハンター_射撃_貫通銃",40000,340,2,1,400340,0,0,0,6,0
240000350,"c4000_闇落ちハンター_ナタAコンボ1",40000,350,2,0,400350,0,0,0,6,0
240000360,"c4000_闇落ちハンター_ナタAコンボ2",40000,360,2,0,400360,0,0,0,6,0
240000370,"c4000_闇落ちハンター_ナタAコンボ3銃",40000,370,2,1,400370,0,0,0,6,0
240000380,"c4000_闇落ちハンター_ナタAコンボ3ナタ",40000,380,2,0,400380,0,0,0,6,0
240000390,"c4000_闇落ちハンター_ナタ→鞭変形攻撃A",40000,390,2,0,400390,0,0,0,6,0
240000400,"c4000_闇落ちハンター_ラッシュ攻撃1",40000,400,2,0,400400,0,0,0,6,0
240000401,"c4000_闇落ちハンター_ラッシュ攻撃2",40000,401,2,0,400401,0,0,0,6,0
240000402,"c4000_闇落ちハンター_ラッシュ攻撃3",40000,402,2,0,400402,0,0,0,6,0
240000410,"c4000_闇落ちハンター_ラッシュ攻撃締め",40000,410,2,0,400410,0,0,0,6,0
240000420,"c4000_闇落ちハンター_走りこんで薙ぎ",40000,420,2,0,400420,0,0,0,6,0
240000430,"c4000_闇落ちハンター_踏み込み叩きつけ",40000,430,2,0,400430,0,0,0,6,0
240000440,"c4000_闇落ちハンター_コンボ1",40000,440,2,0,400440,0,0,0,6,0
240000450,"c4000_闇落ちハンター_コンボ2",40000,450,2,0,400450,0,0,0,6,0
240000460,"c4000_闇落ちハンター_コンボ3A",40000,460,2,0,400460,0,0,0,6,0
240000470,"c4000_闇落ちハンター_コンボ3B",40000,470,2,0,400470,0,0,0,6,0
240000480,"c4000_闇落ちハンター_鞭→ノコ変形攻撃",40000,480,2,0,400480,0,0,0,6,0
240000490,"c4000_闇落ちハンター_強コンボ1",40000,490,2,0,400490,0,0,0,6,0
240000500,"c4000_闇落ちハンター_強コンボ2",40000,500,2,0,400500,0,0,0,6,0
240000510,"c4000_闇落ちハンター_飛びかかり叩きつけ",40000,510,2,0,400510,0,0,0,6,0
240000520,"c4000_闇落ちハンター_鞭で薙ぎ払い",40000,520,2,0,400520,0,0,0,6,0
240000530,"c4000_闇落ちハンター_鞭→ノコ変形攻撃(待機から)",40000,530,2,0,400530,0,0,0,6,0
240000540,"c4000_闇落ちハンター_射撃_散弾銃",40000,540,2,1,400540,0,0,0,6,0
240000550,"c4000_闇落ちハンター_ラッシュ攻撃締め(銃)",40000,550,2,1,400550,0,0,0,6,0
240000560,"c4000_闇落ちハンター_薙ぎ払い",40000,560,2,0,400560,0,0,0,6,0
240000570,"c4000_闇落ちハンター_歩きながら射撃",40000,570,2,1,400570,0,0,0,6,0
240000580,"c4000_闇落ちハンター_右ステップ切り裂き",40000,580,2,0,400580,0,0,0,6,0
240000590,"c4000_闇落ちハンター_左ステップ切り裂き",40000,590,2,0,400590,0,0,0,6,0
240000600,"c4000_闇落ちハンター_横斬り",40000,600,2,0,400600,0,0,0,6,0
240000610,"c4000_闇落ちハンター_飛びかかり攻撃",40000,610,2,0,400610,0,0,0,6,0
240000620,"c4000_闇落ちハンター_射撃_散弾銃",40000,620,2,1,400620,0,0,0,6,0
240000630,"c4000_闇落ちハンター_投げ本体1",40000,630,2,0,400630,0,0,0,6,0
240000631,"c4000_闇落ちハンター_投げ本体2",40000,631,2,0,400631,0,0,0,6,0
240000640,"c4000_闇落ちハンター_袈裟殴り1",40000,640,2,0,400640,0,0,0,6,0
240000650,"c4000_闇落ちハンター_袈裟殴り2",40000,650,2,0,400650,0,0,0,6,0
240000660,"c4000_闇落ちハンター_叩きつけ",40000,660,2,0,400660,0,0,0,6,0
240000670,"c4000_闇落ちハンター_大横振り",40000,670,2,0,400670,0,0,0,6,0
240000680,"c4000_闇落ちハンター_QR（3001から）",40000,680,2,0,400680,0,0,0,6,0
240000690,"c4000_闇落ちハンター_接近して叩きつけ",40000,690,2,0,400690,0,0,0,6,0
240000700,"c4000_闇落ちハンター_叩き上げ",40000,700,2,0,400700,0,0,0,6,0
240000710,"c4000_闇落ちハンター_松明で連続殴り1",40000,710,2,0,400710,0,0,0,6,0
240000711,"c4000_闇落ちハンター_松明で連続殴り2",40000,711,2,0,400711,0,0,0,6,0
240000720,"c4000_闇落ちハンター_叩きつけ(3007から)",40000,720,2,0,400720,0,0,0,6,0
240000730,"c4000_闇落ちハンター_叩きつけ(待機から)",40000,730,2,0,400730,0,0,0,6,0
240000740,"c4000_闇落ちハンター_大横振り(爆炎の軌跡)(QRから)",40000,740,2,0,400740,0,0,0,6,0
240000750,"c4000_闇落ちハンター_大横振り(爆炎の軌跡)(待機から)",40000,750,2,0,400750,0,0,0,6,0
240000760,"c4000_闇落ちハンター_叩きつけ(爆発)(QRから)",40000,760,2,0,400760,0,0,0,6,0
240000770,"c4000_闇落ちハンター_叩きつけ(爆発)(待機から)",40000,770,2,0,400770,0,0,0,6,0
240000780,"c4000_闇落ちハンター_叩き上げ(爆発の衝撃波)",40000,780,2,0,400780,0,0,0,6,0
240000781,"c4000_闇落ちハンター_叩き上げ(衝撃波)",40000,781,2,1,400781,0,0,0,6,0
240000790,"c4000_闇落ちハンター_飛びかかり叩きつけ(爆発)",40000,790,2,0,400790,0,0,0,6,0
240000800,"c4000_闇落ちハンター_叩きつけ(爆発)(3007から)",40000,800,2,0,400800,0,0,0,6,0
240000810,"c4000_闇落ちハンター_袈裟殴り1(爆炎の軌跡)(QRから)",40000,810,2,0,400810,0,0,0,6,0
240000820,"c4000_闇落ちハンター_袈裟殴り1(爆炎の軌跡)(待機から)",40000,820,2,0,400820,0,0,0,6,0
240000830,"c4000_闇落ちハンター_QR(3020、3021から)",40000,830,2,0,400830,0,0,0,6,0
240000840,"c4000_闇落ちハンター_QR(3022、3023から)",40000,840,2,0,400840,0,0,0,6,0
240000850,"c4000_闇落ちハンター_QR(3027、3028から)",40000,850,2,0,400850,0,0,0,6,0
240000860,"c4000_闇落ちハンター_背後に松明攻撃",40000,860,2,0,400860,0,0,0,6,0
240000870,"c4000_闇落ちハンター_爆発",40000,870,2,0,400870,0,0,0,6,0
240000900,"c4000_闇落ちハンター_小さなトニトルス",40000,900,2,1,400900,0,0,0,6,0
240000950,"c4000_闇落ちハンター_号令_弾丸",40000,950,2,1,400950,0,0,0,6,0
240000951,"c4000_闇落ちハンター_号令小_弾丸",40000,951,2,1,400951,0,0,0,6,0
240100100,"c4010_処刑人（悪夢）_斧鐘鳴らし",40100,100,2,1,401100,0,0,0,6,0
240100110,"c4010_処刑人（悪夢）_大斧コンボ1",40100,110,2,0,401110,0,0,0,6,0
240100120,"c4010_処刑人（悪夢）_大斧コンボ2",40100,120,2,0,401120,0,0,0,6,0
240100130,"c4010_処刑人（悪夢）_大斧コンボ3",40100,130,2,0,401130,0,0,0,6,0
240100140,"c4010_処刑人（悪夢）_大斧コンボ4",40100,140,2,0,401140,0,0,0,6,0
240100150,"c4010_処刑人（悪夢）_なぎ払いコンボ1",40100,150,2,0,401150,0,0,0,6,0
240100160,"c4010_処刑人（悪夢）_なぎ払いコンボ2",40100,160,2,0,401160,0,0,0,6,0
240100170,"c4010_処刑人（悪夢）_ジャンプ叩きつけ",40100,170,2,0,401170,0,0,0,6,0
240100180,"c4010_処刑人（悪夢）_走りなぎ払い",40100,180,2,0,401180,0,0,0,6,0
240100190,"c4010_処刑人（悪夢）_大斧プッシュ",40100,190,2,0,401190,0,0,0,6,0
240100200,"c4010_処刑人（悪夢）_引き斬り",40100,200,2,0,401200,0,0,0,6,0
240100210,"c4010_処刑人（悪夢）_投げ遷移_触手",40100,210,2,0,401210,0,0,0,6,0
240100220,"c4010_処刑人（悪夢）_投げ_触手ぺろぺろ",40100,220,2,0,401220,0,0,0,6,0
240100230,"c4010_処刑人（悪夢）_投げ_叩きつけ",40100,230,2,0,401230,0,0,0,6,0
240100240,"c4010_処刑人（悪夢）_斧鐘鳴らし（爆発）",40100,240,2,1,401240,0,0,0,6,0
240100300,"c4010_処刑人（悪夢）_大砲を撃つ1",40100,300,2,1,401300,0,0,0,6,0
240100301,"c4010_処刑人（悪夢）_大砲を撃つ2",40100,301,2,1,401302,0,0,0,6,0
240100310,"c4010_処刑人（悪夢）_大砲で叩きつけ1",40100,310,2,0,401310,0,0,0,6,0
240100320,"c4010_処刑人（悪夢）_大砲で叩きつけ2",40100,320,2,0,401320,0,0,0,6,0
240100330,"c4010_処刑人（悪夢）_大砲で叩きつけ3",40100,330,2,0,401330,0,0,0,6,0
240100340,"c4010_処刑人（悪夢）_大砲でぶん殴る",40100,340,2,0,401340,0,0,0,6,0
240100350,"c4010_処刑人（悪夢）_大砲を撃つ（上）1",40100,350,2,1,401350,0,0,0,6,0
240100351,"c4010_処刑人（悪夢）_大砲を撃つ（上）2",40100,351,2,1,401352,0,0,0,6,0
240100360,"c4010_処刑人（悪夢）_大砲を撃つ（下）1",40100,360,2,1,401360,0,0,0,6,0
240100361,"c4010_処刑人（悪夢）_大砲を撃つ（下）2",40100,361,2,1,401362,0,0,0,6,0
240100500,"c4010_処刑人（悪夢）_斧鐘エンチャント前（ダミー弾丸）",40100,500,2,1,401500,0,0,0,6,0
240100510,"c4010_処刑人（悪夢）_斧鐘エンチャント後（ダメージ弾丸）",40100,510,2,1,401510,0,0,0,6,0
240200100,"c4020_患者A（輸血台）_縦コンボ1",40200,100,2,0,402100,0,0,0,6,0
240200101,"c4020_患者A（輸血台）_縦コンボ2",40200,101,2,0,402101,0,0,0,6,0
240200102,"c4020_患者A（輸血台）_縦コンボ3-1",40200,102,2,0,402102,0,0,0,6,0
240200103,"c4020_患者A（輸血台）_縦コンボ3-2",40200,103,2,0,402103,0,0,0,6,0
240200104,"c4020_患者A（輸血台）_横コンボ1",40200,104,2,0,402104,0,0,0,6,0
240200105,"c4020_患者A（輸血台）_横コンボ2",40200,105,2,0,402105,0,0,0,6,0
240200110,"c4020_患者A（輸血台）_両手叩き下ろし",40200,110,2,0,402110,0,0,0,6,0
240200120,"c4020_患者A（輸血台）_暴れ1_1撃目",40200,120,2,0,402120,0,0,0,6,0
240200121,"c4020_患者A（輸血台）_暴れ1_2撃目",40200,121,2,0,402121,0,0,0,6,0
240200122,"c4020_患者A（輸血台）_暴れ1_3撃目",40200,122,2,0,402122,0,0,0,6,0
240200123,"c4020_患者A（輸血台）_暴れ1_4撃目",40200,123,2,0,402123,0,0,0,6,0
240200130,"c4020_患者A（輸血台）_暴れ2_1撃目",40200,130,2,0,402130,0,0,0,6,0
240200131,"c4020_患者A（輸血台）_暴れ2_2撃目",40200,131,2,0,402131,0,0,0,6,0
240200132,"c4020_患者A（輸血台）_暴れ2_3撃目",40200,132,2,0,402132,0,0,0,6,0
240200133,"c4020_患者A（輸血台）_暴れ2_4撃目",40200,133,2,0,402133,0,0,0,6,0
240200134,"c4020_患者A（輸血台）_暴れ2_5撃目",40200,134,2,0,402134,0,0,0,6,0
240200135,"c4020_患者A（輸血台）_暴れ2追撃",40200,135,2,0,402135,0,0,0,6,0
240200140,"c4020_患者A（輸血台）_突き刺す",40200,140,2,0,402140,0,0,0,6,0
240200200,"c4020_患者A（毒腕）_毒腕コンボ1",40200,200,2,0,402200,0,0,0,6,0
240200201,"c4020_患者A（毒腕）_毒腕コンボ2",40200,201,2,0,402201,0,0,0,6,0
240200202,"c4020_患者A（毒腕）_毒腕叩きつけ",40200,202,2,0,402202,0,0,0,6,0
240200203,"c4020_患者A（毒腕）_毒腕振り回し走り",40200,203,2,0,402203,0,0,0,6,0
240200204,"c4020_患者A（毒腕）_連続叩きつけ",40200,204,2,0,402204,0,0,0,6,0
240200205,"c4020_患者A（毒腕）_左引っかき",40200,205,2,0,402205,0,0,0,6,0
240200206,"c4020_患者A（毒腕）_毒飛沫",40200,206,2,1,402206,0,0,0,6,0
240200207,"c4020_患者A（毒腕）_毒飛沫_叩きつけ",40200,207,2,1,402207,0,0,0,6,0
240200208,"c4020_患者A（毒腕）_毒撒き散らし",40200,208,2,0,402208,0,0,0,6,0
240200210,"c4020_患者A（毒腕）_毒投げ発生",40200,210,2,0,402210,0,0,0,6,0
240200211,"c4020_患者A（毒腕）_毒投げ攻撃",40200,211,2,0,402211,0,0,0,6,0
240200220,"c4020_患者A（毒腕）_毒投げ発生　ボイスつき",40200,220,2,0,402220,0,0,0,6,0
240200230,"c4020_患者A（毒腕）_毒投げ発生（正面）",40200,230,2,0,402230,0,0,0,6,0
240200231,"c4020_患者A（毒腕）_毒投げ攻撃（正面）",40200,231,2,0,402231,0,0,0,6,0
240200300,"c4020_患者A（素手）_引っかきコンボ右1",40200,300,2,0,402300,0,0,0,6,0
240200301,"c4020_患者A（素手）_引っかきコンボ右2",40200,301,2,0,402301,0,0,0,6,0
240200310,"c4020_患者A（素手）_引っかきコンボ左1",40200,310,2,0,402310,0,0,0,6,0
240200311,"c4020_患者A（素手）_引っかきコンボ左2",40200,311,2,0,402311,0,0,0,6,0
240200320,"c4020_患者A（素手）_走り両手引っ掻き1",40200,320,2,0,402320,0,0,0,6,0
240200321,"c4020_患者A（素手）_走り両手引っ掻き2",40200,321,2,0,402321,0,0,0,6,0
240200322,"c4020_患者A（素手）_暴れ突進右1",40200,322,2,0,402322,0,0,0,6,0
240200323,"c4020_患者A（素手）_暴れ突進右2",40200,323,2,0,402323,0,0,0,6,0
240200324,"c4020_患者A（素手）_ラッシュ攻撃1",40200,324,2,0,402324,0,0,0,6,0
240200325,"c4020_患者A（素手）_ラッシュ攻撃2",40200,325,2,0,402325,0,0,0,6,0
240200326,"c4020_患者A（素手）_ラッシュ攻撃1",40200,326,2,0,402326,0,0,0,6,0
240200400,"c4020_患者A（共通）_頭突き",40200,400,2,0,402400,0,0,0,6,0
240200410,"c4020_患者A（共通）_頭振り回し1",40200,410,2,0,402410,0,0,0,6,0
240200411,"c4020_患者A（共通）_頭振り回し2",40200,411,2,0,402411,0,0,0,6,0
240200420,"c4020_患者A（共通）_叫び",40200,420,2,1,402420,0,0,0,6,0
240200450,"c4040_魚人A（熊手、血抜き）_火炎壺投擲（近）",40200,450,2,1,402450,0,0,0,6,0
240200500,"c4020_患者A（四足）_引っ掻き1",40200,500,2,0,402500,0,0,0,6,0
240200510,"c4020_患者A（四足）_引っ掻き2",40200,510,2,0,402510,0,0,0,6,0
240200520,"c4020_患者A（四足）_頭突き1",40200,520,2,0,402520,0,0,0,6,0
240200530,"c4020_患者A（四足）_頭突き2",40200,530,2,0,402530,0,0,0,6,0
240200540,"c4020_患者A（四足）_飛び掛かり1-1",40200,540,2,0,402540,0,0,0,6,0
240200541,"c4020_患者A（四足）_飛び掛かり1-2",40200,541,2,0,402541,0,0,0,6,0
240200550,"c4020_患者A（四足）_ダッシュ引っ掻き",40200,550,2,0,402550,0,0,0,6,0
240200560,"c4020_患者A（四足）_のたうち突進",40200,560,2,0,402560,0,0,0,6,0
240200570,"c4020_患者A（四足）_飛び上がって攻撃（小）",40200,570,2,0,402570,0,0,0,6,0
240200580,"c4020_患者A（四足）_飛び上がって攻撃（大）",40200,580,2,0,402580,0,0,0,6,0
240200590,"c4020_患者A（四足）_抱きつき引っ掻き",40200,590,2,0,402590,0,0,0,6,0
240200700,"c2500_月からの使者_魔法1",40200,700,2,1,250070,0,0,0,6,0
240200710,"c2500_月からの使者_魔法2ダミー1_1",40200,710,2,1,250081,0,0,0,6,0
240200711,"c2500_月からの使者_魔法2ダミー2_1",40200,711,2,1,250082,0,0,0,6,0
240200712,"c2500_月からの使者_魔法2ダミー3_1",40200,712,2,1,250083,0,0,0,6,0
240200720,"c2500_月からの使者_魔法3",40200,720,2,1,250090,0,0,0,6,0
240210800,"c4021_患者A（這いずり）_頭突き",40210,800,2,0,402800,0,0,0,6,0
240210810,"c4021_患者A（這いずり）_頭振り１",40210,810,2,0,402810,0,0,0,6,0
240210820,"c4021_患者A（這いずり）_頭振り２",40210,820,2,0,402820,0,0,0,6,0
240210830,"c4021_患者A（這いずり）_右旋回頭突き",40210,830,2,0,402830,0,0,0,6,0
240210840,"c4021_患者A（這いずり）_左旋回頭突き",40210,840,2,0,402840,0,0,0,6,0
240210850,"c4021_患者A（這いずり）_触手が飛びかかる１（触手2）",40210,850,2,0,402850,0,0,0,6,0
240210851,"c4021_患者A（這いずり）_触手が飛びかかる１（触手3）",40210,851,2,0,402851,0,0,0,6,0
240210852,"c4021_患者A（這いずり）_触手が飛びかかる１（触手4）",40210,852,2,0,402852,0,0,0,6,0
240210853,"c4021_患者A（這いずり）_触手が飛びかかる１（触手5）",40210,853,2,0,402853,0,0,0,6,0
240210860,"c4021_患者A（這いずり）_触手が飛びかかる２（触手2）",40210,860,2,0,402860,0,0,0,6,0
240210861,"c4021_患者A（這いずり）_触手が飛びかかる２（触手3）",40210,861,2,0,402861,0,0,0,6,0
240210862,"c4021_患者A（這いずり）_触手が飛びかかる２（触手4）",40210,862,2,0,402862,0,0,0,6,0
240210863,"c4021_患者A（這いずり）_触手が飛びかかる２（触手5）",40210,863,2,0,402863,0,0,0,6,0
240210870,"c4021_患者A（這いずり）_触手が突き刺さる（触手2）",40210,870,2,0,402870,0,0,0,6,0
240210871,"c4021_患者A（這いずり）_触手が突き刺さる（触手3）",40210,871,2,0,402871,0,0,0,6,0
240210872,"c4021_患者A（這いずり）_触手が突き刺さる（触手4）",40210,872,2,0,402872,0,0,0,6,0
240220900,"c4022_患者A（頭部のみ）_触手攻撃（触手1）_1",40220,900,2,0,402900,0,0,0,6,0
240220901,"c4022_患者A（頭部のみ）_触手攻撃（触手1）_2",40220,901,2,0,402901,0,0,0,6,0
240220902,"c4022_患者A（頭部のみ）_触手攻撃（触手1）_3",40220,902,2,0,402902,0,0,0,6,0
240220903,"c4022_患者A（頭部のみ）_触手攻撃（触手2）_1",40220,903,2,0,402903,0,0,0,6,0
240220904,"c4022_患者A（頭部のみ）_触手攻撃（触手2）_2",40220,904,2,0,402904,0,1,0,6,0
240220905,"c4022_患者A（頭部のみ）_触手攻撃（触手2）_3",40220,905,2,0,402905,0,2,0,6,0
240220906,"c4022_患者A（頭部のみ）_触手攻撃（触手3）_1",40220,906,2,0,402906,0,0,0,6,0
240220907,"c4022_患者A（頭部のみ）_触手攻撃（触手3）_2",40220,907,2,0,402907,0,1,0,6,0
240220908,"c4022_患者A（頭部のみ）_触手攻撃（触手3）_3",40220,908,2,0,402908,0,2,0,6,0
240220910,"c4022_患者A（頭部のみ）_触手攻撃強（触手1）_1",40220,910,2,0,402910,0,0,0,6,0
240220911,"c4022_患者A（頭部のみ）_触手攻撃強（触手1）_2",40220,911,2,0,402911,0,0,0,6,0
240220912,"c4022_患者A（頭部のみ）_触手攻撃強（触手1）_3",40220,912,2,0,402912,0,0,0,6,0
240220913,"c4022_患者A（頭部のみ）_触手攻撃強（触手1）_4",40220,913,2,0,402913,0,0,0,6,0
240220914,"c4022_患者A（頭部のみ）_触手攻撃強（触手2）_1",40220,914,2,0,402914,0,0,0,6,0
240220915,"c4022_患者A（頭部のみ）_触手攻撃強（触手2）_2",40220,915,2,0,402915,0,0,0,6,0
