ID,Description,hp,defense,extRefTexId,materialId,animBreakIdMax,isCamHit:1,isBreakByPlayerCollide:1,isAnimBreak:1,isPenetrationBulletHit:1,isChrHit:1,isAttackBacklash:1,isDisableBreakForFirstAppear:1,isLadder:1,isAnimPauseOnRemoPlay:1,isDamageNoHit:1,isMoveObj:1,defaultLodParamId,breakSfxId,navimeshFlag,paintRenderTargetSize,breakAiSoundId
3650,"大骨",1,0,-1,3,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3651,"大骨",1,0,-1,3,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3652,"大骨",1,0,-1,3,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3653,"大骨",1,0,-1,3,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3654,"大骨",1,0,-1,3,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3660,"隠し扉",1,0,-1,1,0,1,0,1,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3661,"隠し扉",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3662,"NONE",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3870,"鍛冶",-1,0,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3871,"壁",-1,0,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3872,"壁裏",-1,0,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3873,"ポリ劇ブロック",-1,0,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3890,"ポリ劇机",1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3900,"墓王破壊",1,3,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3901,"墓王破壊",1,3,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3902,"墓王破壊",1,3,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3950,"光の壁13-0",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3951,"光の壁13-0",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3952,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3953,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3954,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3955,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3960,"光の壁13-1",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3961,"光の壁13-1",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3962,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3963,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3964,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3965,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3970,"光の壁13-2",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3971,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3972,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3973,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3998,"死体宝箱",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3999,"死体宝箱",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
4000,"水車",-1,3,-1,4,0,1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
4001,"NONE",-1,3,-1,4,0,1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
4002,"NONE",-1,3,-1,4,0,1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
4005,"NONE",-1,3,-1,4,0,1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
4006,"NONE",-1,3,-1,4,0,1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
4007,"NONE",-1,3,-1,4,0,1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
4010,"NONE",-1,3,-1,4,0,1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
4020,"NONE",-1,3,-1,4,0,1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
4030,"NONE",-1,3,-1,4,0,1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
4040,"NONE",-1,3,-1,4,0,1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
4050,"崩れ板",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
4060,"NONE",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
4070,"NONE",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
4080,"NONE",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
4090,"NONE",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
4100,"NONE",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
4101,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4102,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4103,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4104,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4105,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4106,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4107,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4108,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4109,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4110,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4111,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4112,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4113,"梯子",-1,0,-1,9,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4114,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4115,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4116,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4117,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4118,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4119,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4120,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4121,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4122,"梯子",-1,0,-1,9,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4123,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4124,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4125,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4126,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4127,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4128,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4129,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4130,"NONE",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4140,"NONE",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4141,"NONE",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4150,"NONE",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4160,"NONE",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4161,"NONE",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4170,"NONE",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4180,"NONE",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4181,"NONE",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4182,"NONE",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
4200,"動く床",-1,0,-1,304,0,1,0,0,0,1,1,0,0,1,0,0,-1,-1,0,256,0
4201,"動く床",-1,0,-1,304,0,1,0,0,0,1,1,0,0,1,0,0,-1,-1,0,256,0
4202,"動く床",-1,0,-1,304,0,1,0,0,0,1,1,0,0,1,0,0,-1,-1,0,256,0
4215,"壷",1,0,-1,9,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4300,"柱",18,3,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4301,"柱",18,3,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4302,"柱",18,3,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4303,"柱",18,3,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4304,"柱",18,3,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4305,"柱",18,3,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4350,"障害木",1,0,-1,404,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4351,"障害木",1,0,-1,404,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4352,"障害木",1,0,-1,404,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4353,"障害木",1,0,-1,404,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4360,"破壊木",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4361,"破壊木",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4362,"破壊木",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4370,"枝",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4400,"壷",1,0,-1,3,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4401,"壷",1,0,-1,3,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4402,"車輪",1,0,-1,4,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4403,"車輪",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4404,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4405,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4406,"壊れ板",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4407,"壊れ板",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4408,"壊れ板",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4409,"壊れ扉",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4410,"壊れ扉",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4411,"壊れ板",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4412,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4420,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4421,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4422,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4423,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4424,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4430,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4435,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4436,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4437,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4438,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4439,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4440,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4441,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4442,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4445,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4446,"NONE",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4460,"ポリ劇ボス",-1,0,-1,3,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
4461,"ポリ劇ボス",-1,0,-1,3,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
4510,"隠し扉",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4511,"NONE",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4512,"NONE",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4515,"NONE",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4521,"NONE",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4522,"NONE",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4525,"NONE",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4531,"NONE",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4532,"NONE",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4535,"NONE",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4550,"スイッチ",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
4560,"鐘",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
4570,"隠し扉",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4600,"エレベータ",-1,0,-1,1,0,0,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
4610,"封印のやり",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4611,"突き破る枝",1,0,-1,3,0,0,1,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4620,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4621,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4622,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4623,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4624,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4625,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4626,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4627,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4628,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4629,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4630,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4631,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4632,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4633,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4634,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4635,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4636,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4637,"イザリス床",999,999,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4700,"とびら",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
4701,"とびら",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
4750,"NONE",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
4751,"NONE",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
4800,"ウジ虫が隠れる壁",-1,0,-1,3,0,1,0,0,1,1,1,1,0,0,0,0,-1,-1,0,256,0
4810,"崩れる大床",999,999,-1,3,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4820,"変身つぼ1-0",1,0,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4830,"変身石像14-1",-1,0,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
4840,"イザリス枝",1,0,-1,3,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
4850,"イザリス槍",1,3,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4900,"NONE",1,3,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4901,"NONE",1,3,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4910,"NONE",1,3,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4911,"NONE",1,3,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4950,"光の壁14-0",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4951,"光の壁14-0",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4952,"光の壁14-0",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4953,"光の壁14-0",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4954,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4955,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4956,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4957,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4958,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4960,"光の壁14-1",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4961,"光の壁14-1",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4962,"光の壁14-1",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4963,"光の壁14-1",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4964,"光の壁14-1",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4965,"光の壁14-1",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4966,"光の壁14-1",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4967,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4968,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4969,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4970,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4971,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4972,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4980,"NONE",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4998,"NONE",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
4999,"NONE",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5000,"ペンデュラム",-1,0,-1,9,0,0,0,0,1,1,1,0,0,1,0,1,-1,-1,0,256,0
5010,"ゴロゴロ",-1,0,-1,9,0,1,0,0,1,1,1,0,0,1,0,0,-1,-1,0,256,0
5100,"城門",-1,0,-1,9,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
5110,"壊れる壁1",1,90,-1,1,0,1,0,0,1,1,1,1,0,0,0,0,-1,-1,0,256,0
5120,"壊れる壁2",1,90,-1,1,0,1,0,0,1,1,1,1,0,0,0,0,-1,-1,0,256,0
5130,"魔法の隠し扉",1,3,-1,4,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5140,"格子扉",-1,0,-1,9,0,0,0,0,0,1,1,0,0,1,0,0,-1,-1,0,256,0
5150,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5151,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5152,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5153,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5154,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5155,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5156,"光の壁",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5200,"ゴロゴロの回転レバー",-1,0,-1,4,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
5300,"罠エレベータ",-1,0,-1,9,0,1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
5301,"篭牢エレベータ",-1,0,-1,9,0,0,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
5310,"篭牢",-1,0,-1,9,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
5400,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
5401,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
5402,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
5403,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
5404,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
5410,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
5411,"梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
5550,"壷１",1,0,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5551,"壷２",1,0,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5552,"壷３",1,0,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5560,"火炎壷",1,0,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5561,"火炎壷(つんである物)",1,0,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5570,"机",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5580,"椅子",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
5600,"回転エレベータ",-1,0,-1,9,0,1,0,0,1,1,1,0,0,1,0,1,-1,-1,0,256,0
5610,"回転大橋（描画+レバーのヒット）",-1,0,-1,9,0,1,0,0,1,1,1,0,0,1,0,1,-1,-1,0,256,0
5611,"回転大橋のヒット",-1,0,-1,1,0,1,0,0,1,1,1,0,0,1,0,1,-1,-1,0,256,0
5620,"回転エレベータ（屋内）",-1,0,-1,1,0,1,0,0,1,1,1,0,0,1,0,1,-1,-1,0,256,0
5630,"回転エレベータ（屋内）",-1,0,-1,1,0,1,0,0,1,1,1,0,0,1,0,1,-1,-1,0,256,0
5650,"破壊柱（大・像つき）",1,90,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
5651,"破壊柱（大・像つき）",1,90,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
5652,"破壊柱（大）",1,90,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
