ID,Description,hit0_Radius,hit1_Radius,hit2_Radius,hit3_Radius,knockbackDist,hitStopTime,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,hit0_DmyPoly1,hit1_DmyPoly1,hit2_DmyPoly1,hit3_DmyPoly1,hit0_DmyPoly2,hit1_DmyPoly2,hit2_DmyPoly2,hit3_DmyPoly2,blowingCorrection,atkPhysCorrection,atkMagCorrection,atkFireCorrection,atkThunCorrection,atkStamCorrection,guardAtkRateCorrection,guardBreakCorrection,atkThrowEscapeCorrection,atkSuperArmorCorrection,atkPhys,atkMag,atkFire,atkThun,atkStam,guardAtkRate,guardBreakRate,atkSuperArmor,atkThrowEscape,atkObj,guardStaminaCutRate,guardRate,throwTypeId,hit0_hitType,hit1_hitType,hit2_hitType,hit3_hitType,hti0_Priority,hti1_Priority,hti2_Priority,hti3_Priority,dmgLevel,mapHitType,guardCutCancelRate,atkAttribute,spAttribute,atkType,atkMaterial,atkSize,defMaterial,defSfxMaterial,hitSourceType,throwFlag,disableGuard:1,disableStaminaAttack:1,disableHitSpEffect:1,IgnoreNotifyMissSwingForAI:1,repeatHitSfx:1,isArrowAtk:1,isGhostAtk:1,isDisableNoDamage:1,atkPow_forSfxSe,atkDir_forSfxSe,opposeTarget:1,friendlyTarget:1,selfTarget:1,isChargeAtk:1,isShareHitList:1,isCheckObjPenetration:1,regainableSlotId,deathcauseId,decalId1,decalId2,appearAiSoundId,hitAiSoundId,wepRegainHpScale,atkRegainHp,regainableTimeScale,regainableHpRateScale
1010690,"銃剣_モードB_回避大_右",0.30000001192092896,0.0,0.0,0.0,1.399999976158142,0.09000000357627869,-1,-1,-1,-1,6651,12100,-1,-1,-1,12130,-1,-1,-1,0,150,150,150,150,150,300,100,100,150,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,255,2,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2010,2110,150,0,1.0,1.0
1010700,"銃剣_モードB_近距離",0.5,0.0,0.0,0.0,1.4700000286102295,0.0,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,470,500,100,100,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,1,3,0,255,255,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2010,2110,0,50,1.0,1.0
1010710,"銃剣_モードB_ジャンプ",0.30000001192092896,0.0,0.0,0.0,1.2999999523162842,0.11999999731779099,-1,-1,-1,-1,6651,12100,-1,-1,-1,12130,-1,-1,-1,0,140,140,140,140,140,9900,100,100,140,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,255,0,255,0,255,255,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,-1,100,201,301,2010,2110,140,0,1.0,1.0
1010720,"銃剣_モードB_ダッシュ小",0.30000001192092896,0.0,0.0,0.0,1.399999976158142,0.05999999865889549,-1,-1,-1,-1,6650,12100,-1,-1,-1,12130,-1,-1,-1,0,115,115,115,115,115,100,100,100,115,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,-1,100,202,302,2010,2110,115,0,1.0,1.0
1010730,"銃剣_モードB_ダッシュ大",0.30000001192092896,0.0,0.0,0.0,1.600000023841858,0.09000000357627869,-1,-1,-1,-1,6651,12100,-1,-1,-1,12130,-1,-1,-1,0,120,120,120,120,120,300,100,100,120,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,-1,100,202,302,2010,2110,120,0,1.0,1.0
1010740,"銃剣_モードB_落下攻撃_落下中",1.0,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,6651,12120,-1,-1,-1,-1,-1,-1,-1,0,140,140,140,140,140,9900,100,100,140,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,255,0,255,0,255,255,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,2010,2110,140,0,1.0,1.0
1010741,"銃剣_モードB_落下攻撃_着地",1.5,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,12120,-1,-1,-1,-1,-1,-1,-1,0,90,90,90,90,90,9900,100,100,90,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2010,2110,0,0,1.0,1.0
1010790,"銃剣_モードB_モードチェンジ攻撃_右",0.30000001192092896,0.0,0.0,0.0,1.399999976158142,0.11999999731779099,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,110,110,110,110,110,300,100,100,110,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,255,2,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,200,0,1.0,1.0
1010795,"銃剣_モードB_モードチェンジ攻撃_左",0.30000001192092896,0.0,0.0,0.0,1.399999976158142,0.11999999731779099,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,110,110,110,110,110,300,100,100,110,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,255,2,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,200,0,1.0,1.0
1010800,"銃剣_左手_小1",0.30000001192092896,0.0,0.0,0.0,0.699999988079071,0.0,-1,-1,-1,-1,6650,20100,-1,-1,-1,20110,-1,-1,-1,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,-1,100,202,302,2000,2100,100,0,1.0,1.0
1010901,"銃剣_ガード_左手",0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,6650,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
1010930,"銃剣の弾_至近距離（モードB_L大1）",0.0,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,-1,100,-1,-1,2020,2120,0,0,1.0,1.0
1010931,"銃剣の弾_近距離（モードB_L大1）",0.0,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,-1,100,-1,-1,0,2120,0,0,1.0,1.0
1010932,"銃剣の弾_中距離（モードB_L大1）",0.0,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,90,90,90,90,90,100,100,100,90,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,-1,100,-1,-1,0,2120,0,0,1.0,1.0
1010933,"銃剣の弾_遠距離（モードB_L大1）",0.0,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,80,80,80,80,80,100,100,100,80,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,-1,100,-1,-1,0,2120,0,0,1.0,1.0
1010934,"銃剣の弾_遠距離（消滅時）（モードB_L大1）",0.0,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,70,70,70,70,70,100,100,100,70,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,-1,100,-1,-1,2120,0,0,0,1.0,1.0
1100000,"パイルバンカー_モードA_小1",0.4000000059604645,0.0,0.0,0.0,1.149999976158142,0.09000000357627869,-1,-1,-1,-1,6650,10100,-1,-1,-1,10110,-1,-1,-1,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,-1,100,202,302,2000,2100,100,0,1.0,1.0
1100010,"パイルバンカー_モードA_小2",0.4000000059604645,0.0,0.0,0.0,0.8999999761581421,0.09000000357627869,-1,-1,-1,-1,6650,10100,-1,-1,-1,10110,-1,-1,-1,0,102,102,102,102,102,100,100,100,102,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,-1,100,201,301,2000,2100,102,0,1.0,1.0
1100020,"パイルバンカー_モードA_小3",0.4000000059604645,0.0,0.0,0.0,1.2000000476837158,0.09000000357627869,-1,-1,-1,-1,6650,10100,-1,-1,-1,10110,-1,-1,-1,0,104,104,104,104,104,100,100,100,104,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,-1,100,202,302,2000,2100,104,0,1.0,1.0
1100030,"パイルバンカー_モードA_小4",0.4000000059604645,0.0,0.0,0.0,1.0499999523162842,0.09000000357627869,-1,-1,-1,-1,6650,10100,-1,-1,-1,10110,-1,-1,-1,0,107,107,107,107,107,100,100,100,107,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,255,2,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,107,0,1.0,1.0
1100040,"パイルバンカー_モードA_小5",0.4000000059604645,0.0,0.0,0.0,1.100000023841858,0.09000000357627869,-1,-1,-1,-1,6650,10100,-1,-1,-1,10110,-1,-1,-1,0,110,110,110,110,110,100,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,-1,100,202,302,2000,2100,110,0,1.0,1.0
1100100,"パイルバンカー_モードA_大1",0.4000000059604645,0.0,0.0,0.0,1.399999976158142,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,120,120,120,120,120,300,100,100,120,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,255,2,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,130,0,1.0,1.0
1100110,"パイルバンカー_モードA_大2",0.4000000059604645,0.0,0.0,0.0,1.2000000476837158,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,115,115,115,115,115,300,100,100,115,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,-1,100,202,302,2000,2100,125,0,1.0,1.0
1100120,"パイルバンカー_モードA_大3",0.4000000059604645,0.0,0.0,0.0,1.2000000476837158,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,115,115,115,115,115,300,100,100,115,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,-1,100,201,301,2000,2100,125,0,1.0,1.0
1100130,"パイルバンカー_モードA_大4",0.4000000059604645,0.0,0.0,0.0,1.100000023841858,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,130,130,130,130,130,300,100,100,130,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,255,2,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,130,0,1.0,1.0
1100140,"パイルバンカー_モードA_大5",0.4000000059604645,0.0,0.0,0.0,1.100000023841858,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,130,130,130,130,130,300,100,100,130,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,-1,100,202,302,2000,2100,130,0,1.0,1.0
1100150,"パイルバンカー_モードA_溜め小_右1",0.4000000059604645,0.0,0.0,0.0,1.5,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,135,135,135,135,135,300,100,100,135,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,-1,100,201,301,2000,2100,135,0,1.0,1.0
1100170,"パイルバンカー_モードA_溜め大_右1",0.4000000059604645,0.0,0.0,0.0,1.149999976158142,0.11999999731779099,56,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,190,190,190,190,190,300,100,100,190,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,-1,100,200,300,2000,2100,190,0,1.0,1.0
1100200,"パイルバンカー_モードA_バックステップ小",0.4000000059604645,0.0,0.0,0.0,1.2000000476837158,0.09000000357627869,-1,-1,-1,-1,6650,10100,-1,-1,-1,10110,-1,-1,-1,0,95,95,95,95,95,100,100,100,95,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,255,2,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,95,0,1.0,1.0
1100210,"パイルバンカー_モードA_バックステップ大",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,125,125,125,125,125,300,100,100,125,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,-1,100,201,301,2000,2100,125,0,1.0,1.0
1100220,"パイルバンカー_モードA_回避小_前",0.4000000059604645,0.0,0.0,0.0,1.100000023841858,0.09000000357627869,-1,-1,-1,-1,6650,10100,-1,-1,-1,10110,-1,-1,-1,0,95,95,95,95,95,100,100,100,95,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,-1,100,201,301,2000,2100,95,0,1.0,1.0
1100230,"パイルバンカー_モードA_回避小_後",0.4000000059604645,0.0,0.0,0.0,1.100000023841858,0.09000000357627869,-1,-1,-1,-1,6650,10100,-1,-1,-1,10110,-1,-1,-1,0,105,105,105,105,105,100,100,100,105,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,-1,100,201,301,2000,2100,105,0,1.0,1.0
1100240,"パイルバンカー_モードA_回避小_左",0.4000000059604645,0.0,0.0,0.0,1.100000023841858,0.09000000357627869,-1,-1,-1,-1,6650,10100,-1,-1,-1,10110,-1,-1,-1,0,105,105,105,105,105,100,100,100,105,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,-1,100,202,302,2000,2100,105,0,1.0,1.0
1100250,"パイルバンカー_モードA_回避小_右",0.4000000059604645,0.0,0.0,0.0,1.100000023841858,0.09000000357627869,-1,-1,-1,-1,6650,10100,-1,-1,-1,10110,-1,-1,-1,0,105,105,105,105,105,100,100,100,105,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,-1,100,201,301,2000,2100,105,0,1.0,1.0
1100260,"パイルバンカー_モードA_回避大_前",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,110,110,110,110,110,300,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,2000,2100,110,0,1.0,1.0
1100270,"パイルバンカー_モードA_回避大_後",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,120,120,120,120,120,300,100,100,120,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,2000,2100,120,0,1.0,1.0
1100280,"パイルバンカー_モードA_回避大_左",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,120,120,120,120,120,300,100,100,120,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,2000,2100,120,0,1.0,1.0
1100290,"パイルバンカー_モードA_回避大_右",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,120,120,120,120,120,300,100,100,120,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,2000,2100,120,0,1.0,1.0
1100300,"パイルバンカー_モードA_近距離",0.5,0.0,0.0,0.0,1.600000023841858,0.0,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,300,500,100,100,100,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,1,3,0,255,255,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,0,50,1.0,1.0
1100310,"パイルバンカー_モードA_ジャンプ",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.11999999731779099,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,150,150,150,150,150,9900,100,100,150,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,255,2,255,0,255,255,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,150,0,1.0,1.0
1100320,"パイルバンカー_モードA_ダッシュ小",0.4000000059604645,0.0,0.0,0.0,1.399999976158142,0.09000000357627869,-1,-1,-1,-1,6650,10100,-1,-1,-1,10110,-1,-1,-1,0,110,110,110,110,110,100,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,-1,100,202,302,2000,2100,110,0,1.0,1.0
1100330,"パイルバンカー_モードA_ダッシュ大",0.4000000059604645,0.0,0.0,0.0,1.5,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,10110,-1,-1,-1,0,125,125,125,125,125,300,100,100,125,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,-1,100,201,301,2000,2100,125,0,1.0,1.0
1100340,"パイルバンカー_モードA_落下攻撃_落下中",1.0,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,6651,10120,-1,-1,-1,-1,-1,-1,-1,0,150,150,150,150,150,9900,100,100,150,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,6,0,0,3,255,2,255,0,255,255,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,2000,2100,150,0,1.0,1.0
1100341,"パイルバンカー_モードA_落下攻撃_着地",1.5,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,10120,-1,-1,-1,-1,-1,-1,-1,0,90,90,90,90,90,9900,100,100,90,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,0,0,1.0,1.0
1100390,"パイルバンカー_モードA_モードチェンジ攻撃_右",0.4000000059604645,0.0,0.0,0.0,1.399999976158142,0.11999999731779099,-1,-1,-1,-1,6651,11100,-1,-1,-1,11110,-1,-1,-1,0,110,110,110,110,110,300,100,100,110,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,-1,100,202,302,2000,2100,110,0,1.0,1.0
1100395,"パイルバンカー_モードA_モードチェンジ攻撃_左",0.4000000059604645,0.0,0.0,0.0,1.399999976158142,0.11999999731779099,-1,-1,-1,-1,6651,11100,-1,-1,-1,11110,-1,-1,-1,0,110,110,110,110,110,300,100,100,110,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,-1,100,202,302,2000,2100,110,0,1.0,1.0
1100400,"パイルバンカー_モードB_小1",0.4000000059604645,0.0,0.0,0.0,1.0,0.09000000357627869,-1,-1,-1,-1,6650,11100,-1,-1,-1,11110,-1,-1,-1,0,97,97,97,97,97,100,100,100,97,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,97,0,1.0,1.0
1100410,"パイルバンカー_モードB_小2",0.4000000059604645,0.0,0.0,0.0,1.0,0.09000000357627869,-1,-1,-1,-1,6650,11100,-1,-1,-1,11110,-1,-1,-1,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,100,0,1.0,1.0
1100420,"パイルバンカー_モードB_小3",0.4000000059604645,0.0,0.0,0.0,0.949999988079071,0.09000000357627869,-1,-1,-1,-1,6650,11100,-1,-1,-1,11110,-1,-1,-1,0,102,102,102,102,102,100,100,100,102,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,102,0,1.0,1.0
1100430,"パイルバンカー_モードB_小4",0.4000000059604645,0.0,0.0,0.0,0.949999988079071,0.09000000357627869,-1,-1,-1,-1,6650,11100,-1,-1,-1,11110,-1,-1,-1,0,104,104,104,104,104,100,100,100,104,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,104,0,1.0,1.0
1100440,"パイルバンカー_モードB_小5",0.4000000059604645,0.0,0.0,0.0,0.4000000059604645,0.09000000357627869,-1,-1,-1,-1,6650,11100,-1,-1,-1,11110,-1,-1,-1,0,107,107,107,107,107,100,100,100,107,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,107,0,1.0,1.0
1100450,"パイルバンカー_モードB_小6",0.4000000059604645,0.0,0.0,0.0,0.20000000298023224,0.09000000357627869,-1,-1,-1,-1,6650,11100,-1,-1,-1,11110,-1,-1,-1,0,110,110,110,110,110,100,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,-1,100,202,302,2000,2100,110,0,1.0,1.0
1100460,"パイルバンカー_モードB_小7",0.4000000059604645,0.0,0.0,0.0,0.4000000059604645,0.09000000357627869,-1,-1,-1,-1,6650,11100,-1,-1,-1,11110,-1,-1,-1,0,110,110,110,110,110,100,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,-1,100,201,301,2000,2100,110,0,1.0,1.0
1100470,"パイルバンカー_モードB_小8",0.4000000059604645,0.0,0.0,0.0,0.4000000059604645,0.09000000357627869,-1,-1,-1,-1,6650,11100,-1,-1,-1,11110,-1,-1,-1,0,110,110,110,110,110,100,100,100,110,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,2000,2100,110,0,1.0,1.0
